participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.payoff_plus_participation_fee,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.real_world_currency_per_point,session.config.participation_fee,consent.1.player.id_in_group,consent.1.player.consent,consent.1.player.is_dropout,consent.1.player.payoff,consent.1.group.id_in_subsession,consent.1.subsession.round_number,consent.2.player.id_in_group,consent.2.player.consent,consent.2.player.is_dropout,consent.2.player.payoff,consent.2.group.id_in_subsession,consent.2.subsession.round_number,consent.3.player.id_in_group,consent.3.player.consent,consent.3.player.is_dropout,consent.3.player.payoff,consent.3.group.id_in_subsession,consent.3.subsession.round_number,consent.4.player.id_in_group,consent.4.player.consent,consent.4.player.is_dropout,consent.4.player.payoff,consent.4.group.id_in_subsession,consent.4.subsession.round_number,consent.5.player.id_in_group,consent.5.player.consent,consent.5.player.is_dropout,consent.5.player.payoff,consent.5.group.id_in_subsession,consent.5.subsession.round_number,consent.6.player.id_in_group,consent.6.player.consent,consent.6.player.is_dropout,consent.6.player.payoff,consent.6.group.id_in_subsession,consent.6.subsession.round_number,consent.7.player.id_in_group,consent.7.player.consent,consent.7.player.is_dropout,consent.7.player.payoff,consent.7.group.id_in_subsession,consent.7.subsession.round_number,consent.8.player.id_in_group,consent.8.player.consent,consent.8.player.is_dropout,consent.8.player.payoff,consent.8.group.id_in_subsession,consent.8.subsession.round_number,GoR_2_45.1.player.id_in_group,GoR_2_45.1.player.guess,GoR_2_45.1.player.is_winner,GoR_2_45.1.player.strategy_guess,GoR_2_45.1.player.payoff,GoR_2_45.1.group.id_in_subsession,GoR_2_45.1.group.two_thirds_avg,GoR_2_45.1.group.best_guess,GoR_2_45.1.group.num_winners,GoR_2_45.1.group.high,GoR_2_45.1.group.split,GoR_2_45.1.group.timeout,GoR_2_45.1.subsession.round_number,GoR_2_45.2.player.id_in_group,GoR_2_45.2.player.guess,GoR_2_45.2.player.is_winner,GoR_2_45.2.player.strategy_guess,GoR_2_45.2.player.payoff,GoR_2_45.2.group.id_in_subsession,GoR_2_45.2.group.two_thirds_avg,GoR_2_45.2.group.best_guess,GoR_2_45.2.group.num_winners,GoR_2_45.2.group.high,GoR_2_45.2.group.split,GoR_2_45.2.group.timeout,GoR_2_45.2.subsession.round_number,GoR_2_45.3.player.id_in_group,GoR_2_45.3.player.guess,GoR_2_45.3.player.is_winner,GoR_2_45.3.player.strategy_guess,GoR_2_45.3.player.payoff,GoR_2_45.3.group.id_in_subsession,GoR_2_45.3.group.two_thirds_avg,GoR_2_45.3.group.best_guess,GoR_2_45.3.group.num_winners,GoR_2_45.3.group.high,GoR_2_45.3.group.split,GoR_2_45.3.group.timeout,GoR_2_45.3.subsession.round_number,GoR_2_45.4.player.id_in_group,GoR_2_45.4.player.guess,GoR_2_45.4.player.is_winner,GoR_2_45.4.player.strategy_guess,GoR_2_45.4.player.payoff,GoR_2_45.4.group.id_in_subsession,GoR_2_45.4.group.two_thirds_avg,GoR_2_45.4.group.best_guess,GoR_2_45.4.group.num_winners,GoR_2_45.4.group.high,GoR_2_45.4.group.split,GoR_2_45.4.group.timeout,GoR_2_45.4.subsession.round_number,GoR_2_45.5.player.id_in_group,GoR_2_45.5.player.guess,GoR_2_45.5.player.is_winner,GoR_2_45.5.player.strategy_guess,GoR_2_45.5.player.payoff,GoR_2_45.5.group.id_in_subsession,GoR_2_45.5.group.two_thirds_avg,GoR_2_45.5.group.best_guess,GoR_2_45.5.group.num_winners,GoR_2_45.5.group.high,GoR_2_45.5.group.split,GoR_2_45.5.group.timeout,GoR_2_45.5.subsession.round_number,GoR_2_45.6.player.id_in_group,GoR_2_45.6.player.guess,GoR_2_45.6.player.is_winner,GoR_2_45.6.player.strategy_guess,GoR_2_45.6.player.payoff,GoR_2_45.6.group.id_in_subsession,GoR_2_45.6.group.two_thirds_avg,GoR_2_45.6.group.best_guess,GoR_2_45.6.group.num_winners,GoR_2_45.6.group.high,GoR_2_45.6.group.split,GoR_2_45.6.group.timeout,GoR_2_45.6.subsession.round_number,GoR_2_45.7.player.id_in_group,GoR_2_45.7.player.guess,GoR_2_45.7.player.is_winner,GoR_2_45.7.player.strategy_guess,GoR_2_45.7.player.payoff,GoR_2_45.7.group.id_in_subsession,GoR_2_45.7.group.two_thirds_avg,GoR_2_45.7.group.best_guess,GoR_2_45.7.group.num_winners,GoR_2_45.7.group.high,GoR_2_45.7.group.split,GoR_2_45.7.group.timeout,GoR_2_45.7.subsession.round_number,GoR_2_45.8.player.id_in_group,GoR_2_45.8.player.guess,GoR_2_45.8.player.is_winner,GoR_2_45.8.player.strategy_guess,GoR_2_45.8.player.payoff,GoR_2_45.8.group.id_in_subsession,GoR_2_45.8.group.two_thirds_avg,GoR_2_45.8.group.best_guess,GoR_2_45.8.group.num_winners,GoR_2_45.8.group.high,GoR_2_45.8.group.split,GoR_2_45.8.group.timeout,GoR_2_45.8.subsession.round_number
179,ksv0gwgi,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 12:46:49.538153+00:00,1,A332IPPAIZJZFW,3SLE99ER0OWDXZ9MPR2LJFM28I7ZB0,0.00,$1.00,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,179,1,0,0.00,1,1,179,0,0,0.00,1,2,179,0,0,0.00,1,3,179,0,0,0.00,1,4,179,0,0,0.00,1,5,179,0,0,0.00,1,6,179,0,0,0.00,1,7,179,0,0,0.00,1,8,2,0,1,,0.00,76,16.67,0,1,0,0,0,1,2,3,0,,0.00,76,1.0,0,1,0,0,0,2,2,0,1,,0.00,76,0.0,0,2,0,0,0,3,2,0,1,,0.00,76,0.0,0,2,0,0,0,4,2,0,1,,0.00,76,0.0,0,2,0,0,0,5,2,0,1,,0.00,76,5.33,0,1,0,0,0,6,2,0,1,,0.00,76,16.67,0,1,0,0,0,7,2,0,1,"I seemed to win a lot by picking zero, therefore I stuck with it. ",0.00,76,16.67,0,1,0,0,0,8
180,fr43rlgi,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 12:47:16.647247+00:00,1,A12BVO6VMT6SQK,3WJEQKOXA9LBJTJMB2TXWAIKDLAA1S,0.97,$1.97,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,180,1,0,0.00,1,1,180,0,0,0.00,1,2,180,0,0,0.00,1,3,180,0,0,0.00,1,4,180,0,0,0.00,1,5,180,0,0,0.00,1,6,180,0,0,0.00,1,7,180,0,0,0.00,1,8,2,70,0,,0.00,77,45.0,65,1,0,1,0,1,2,60,0,,0.00,77,35.0,45,1,0,1,0,2,2,26,1,,0.26,77,25.33,26,1,0,1,0,3,2,18,1,,0.18,77,26.0,18,1,0,1,0,4,2,22,1,,0.22,77,20.67,22,1,0,1,0,5,2,30,0,,0.00,77,18.33,25,1,0,1,0,6,2,25,1,,0.13,77,16.67,25,2,0,1,0,7,2,18,1,"I think after the 3 round, I realized the rules of the game, and tried to stick as very close to the last number possible, taking about 70% of the number.",0.18,77,12.67,18,1,0,1,0,8
181,0ph0wtvo,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 12:48:01.793860+00:00,1,A34YUANBOD3S8G,3I33IC7ZWGLI8E1IU6TB1TSP5ROA29,1.48,$2.48,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,181,1,0,0.00,1,1,181,0,0,0.00,1,2,181,0,0,0.00,1,3,181,0,0,0.00,1,4,181,0,0,0.00,1,5,181,0,0,0.00,1,6,181,0,0,0.00,1,7,181,0,0,0.00,1,8,1,65,1,,0.65,77,45.0,65,1,0,1,0,1,1,45,1,,0.45,77,35.0,45,1,0,1,0,2,1,50,0,,0.00,77,25.33,26,1,0,1,0,3,1,60,0,,0.00,77,26.0,18,1,0,1,0,4,1,40,0,,0.00,77,20.67,22,1,0,1,0,5,1,25,1,,0.25,77,18.33,25,1,0,1,0,6,1,25,1,,0.13,77,16.67,25,2,0,1,0,7,1,20,0,"I first started using numbers around half, and when I was winning, it was great. However, when I started losing I noticed that the average was much lower, so I adjusted down.",0.00,77,12.67,18,1,0,1,0,8
182,re8xsoyw,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-01-31 12:48:52.443614+00:00,1,A2VE5IV9OD2SK1,3G5F9DBFOQG6FS7YOMNEKKC4FK6VHC,0.00,$1.00,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,182,0,1,0.00,1,1,182,0,0,0.00,1,2,182,0,0,0.00,1,3,182,0,0,0.00,1,4,182,0,0,0.00,1,5,182,0,0,0.00,1,6,182,0,0,0.00,1,7,182,0,0,0.00,1,8,182,,0,,0.00,1,,,,0,0,0,1,182,,0,,0.00,1,,,,0,0,0,2,182,,0,,0.00,1,,,,0,0,0,3,182,,0,,0.00,1,,,,0,0,0,4,182,,0,,0.00,1,,,,0,0,0,5,182,,0,,0.00,1,,,,0,0,0,6,182,,0,,0.00,1,,,,0,0,0,7,182,,0,,0.00,1,,,,0,0,0,8
183,pzttfzdl,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 12:48:57.340077+00:00,1,A3R0TIQBS9FK5Y,3X1FV8S5JYASFWCN4G5WZK030KTVGD,1.63,$2.63,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,183,1,0,0.00,1,1,183,0,0,0.00,1,2,183,0,0,0.00,1,3,183,0,0,0.00,1,4,183,0,0,0.00,1,5,183,0,0,0.00,1,6,183,0,0,0.00,1,7,183,0,0,0.00,1,8,1,28,0,,0.00,78,14.0,14,1,1,1,0,1,1,31,1,,0.25,78,29.67,31,1,1,1,0,2,1,39,1,,0.25,78,27.0,39,1,1,1,0,3,1,19,1,,0.25,78,31.33,19,1,1,1,0,4,1,27,1,,0.13,78,18.0,27,2,1,1,0,5,1,40,1,,0.25,78,27.33,40,1,1,1,0,6,1,40,1,,0.25,78,42.67,40,1,1,1,0,7,1,19,1,"I tried to guess what my partner would end up guessing. If my partner's guess for the average for one round was very low, I estimated that he would guess a higher number in the next round and increased my estimation accordingly.",0.25,78,13.33,19,1,1,1,0,8
184,hw3500vk,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 12:49:54.783384+00:00,1,A1VWT23HZSYSH3,3K5TEWLKGWU6BNIIU45ZKWDJFXLVI5,0.38,$1.38,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,184,1,0,0.00,1,1,184,0,0,0.00,1,2,184,0,0,0.00,1,3,184,0,0,0.00,1,4,184,0,0,0.00,1,5,184,0,0,0.00,1,6,184,0,0,0.00,1,7,184,0,0,0.00,1,8,2,14,1,,0.25,78,14.0,14,1,1,1,0,1,2,58,0,,0.00,78,29.67,31,1,1,1,0,2,2,42,0,,0.00,78,27.0,39,1,1,1,0,3,2,75,0,,0.00,78,31.33,19,1,1,1,0,4,2,27,1,,0.13,78,18.0,27,2,1,1,0,5,2,42,0,,0.00,78,27.33,40,1,1,1,0,6,2,88,0,,0.00,78,42.67,40,1,1,1,0,7,2,21,0,none,0.00,78,13.33,19,1,1,1,0,8
185,nb2zrcf4,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 12:51:27.321547+00:00,1,A2Y8H19KDBK3GK,3RKNTXVS3NHSBSG5YKCZU8PNP5KA45,1.01,$2.01,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,185,1,0,0.00,1,1,185,0,0,0.00,1,2,185,0,0,0.00,1,3,185,0,0,0.00,1,4,185,0,0,0.00,1,5,185,0,0,0.00,1,6,185,0,0,0.00,1,7,185,0,0,0.00,1,8,2,33,1,,0.25,79,26.0,33,1,1,1,0,1,2,16,1,,0.25,79,13.33,16,1,1,1,0,2,2,20,0,,0.00,79,10.0,10,1,1,1,0,3,2,20,0,,0.00,79,8.67,6,1,1,1,0,4,2,2,1,,0.25,79,2.0,2,1,1,1,0,5,2,1,1,,0.13,79,0.67,1,2,1,1,0,6,2,3,0,,0.00,79,1.33,1,1,1,1,0,7,2,1,1,I figured the average would decrease.,0.13,79,0.67,1,2,1,1,0,8
186,ulr8nitt,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 12:52:00.574313+00:00,1,A2W3A42TRMJ861,3I33IC7ZWGLI8E1IU6TB1TSP5RO2A1,1.01,$2.01,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,186,1,0,0.00,1,1,186,0,0,0.00,1,2,186,0,0,0.00,1,3,186,0,0,0.00,1,4,186,0,0,0.00,1,5,186,0,0,0.00,1,6,186,0,0,0.00,1,7,186,0,0,0.00,1,8,1,45,0,,0.00,79,26.0,33,1,1,1,0,1,1,24,0,,0.00,79,13.33,16,1,1,1,0,2,1,10,1,,0.25,79,10.0,10,1,1,1,0,3,1,6,1,,0.25,79,8.67,6,1,1,1,0,4,1,4,0,,0.00,79,2.0,2,1,1,1,0,5,1,1,1,,0.13,79,0.67,1,2,1,1,0,6,1,1,1,,0.25,79,1.33,1,1,1,1,0,7,1,1,1,"I saw that the average kept on decreasing with each progressing round, so I decided to keep on lowering my guess as that happened.",0.13,79,0.67,1,2,1,1,0,8
187,0ywn59c9,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 12:52:32.264034+00:00,1,ADGE1P244LWYU,304SM51WA4NGWNN8UZ8DNMPZL37SBO,1.51,$2.51,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,187,1,0,0.00,1,1,187,0,0,0.00,1,2,187,0,0,0.00,1,3,187,0,0,0.00,1,4,187,0,0,0.00,1,5,187,0,0,0.00,1,6,187,0,0,0.00,1,7,187,0,0,0.00,1,8,1,44,1,,0.25,80,29.67,44,1,1,1,0,1,1,30,0,,0.00,80,19.0,27,1,1,1,0,2,1,25,1,,0.13,80,16.67,25,2,1,1,0,3,1,20,1,,0.25,80,14.33,20,1,1,1,0,4,1,18,1,,0.25,80,13.33,18,1,1,1,0,5,1,16,1,,0.25,80,12.33,16,1,1,1,0,6,1,14,1,,0.25,80,12.33,14,1,1,1,0,7,1,13,1,"I wanted to be lower than what I thought player two would pick, and slowly decreased my guess as they decreased their guess.",0.13,80,8.67,13,2,1,1,0,8
188,d315oinf,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 12:52:38.164322+00:00,1,A15LHHN76OW2UM,3JC6VJ2SAC2A7BK5CPV9Z0V1P1FA5A,0.50,$1.50,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,188,1,0,0.00,1,1,188,0,0,0.00,1,2,188,0,0,0.00,1,3,188,0,0,0.00,1,4,188,0,0,0.00,1,5,188,0,0,0.00,1,6,188,0,0,0.00,1,7,188,0,0,0.00,1,8,2,59,0,,0.00,82,34.33,44,1,1,1,0,1,2,40,1,,0.25,82,35.0,40,1,1,1,0,2,2,65,0,,0.00,82,35.0,40,1,1,1,0,3,2,30,1,,0.25,82,21.67,30,1,1,1,0,4,2,75,0,,0.00,82,33.33,25,1,1,1,0,5,2,50,0,,0.00,82,25.0,25,1,1,1,0,6,2,30,0,,0.00,82,16.67,20,1,1,1,0,7,2,60,0,guessed,0.00,82,27.33,22,1,1,1,0,8
189,qej3iete,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 12:52:41.621725+00:00,1,A1RW6RIF1MT2YT,31QNSG6A5SCBBR593KQS1T32QJA78I,0.51,$1.51,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,189,1,0,0.00,1,1,189,0,0,0.00,1,2,189,0,0,0.00,1,3,189,0,0,0.00,1,4,189,0,0,0.00,1,5,189,0,0,0.00,1,6,189,0,0,0.00,1,7,189,0,0,0.00,1,8,2,45,0,,0.00,80,29.67,44,1,1,1,0,1,2,27,1,,0.25,80,19.0,27,1,1,1,0,2,2,25,1,,0.13,80,16.67,25,2,1,1,0,3,2,23,0,,0.00,80,14.33,20,1,1,1,0,4,2,22,0,,0.00,80,13.33,18,1,1,1,0,5,2,21,0,,0.00,80,12.33,16,1,1,1,0,6,2,23,0,,0.00,80,12.33,14,1,1,1,0,7,2,13,1,I noticed number started to go down so I kept on selecting smaller number than my previous number. ,0.13,80,8.67,13,2,1,1,0,8
190,p7i9yyez,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-01-31 12:53:06.046533+00:00,1,AZ1ZQLO6ITLX8,3R5F3LQFV33XGTYVTW77PZM1FHQZO4,0.00,$1.00,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,190,0,1,0.00,1,1,190,0,0,0.00,1,2,190,0,0,0.00,1,3,190,0,0,0.00,1,4,190,0,0,0.00,1,5,190,0,0,0.00,1,6,190,0,0,0.00,1,7,190,0,0,0.00,1,8,190,,0,,0.00,1,,,,0,0,0,1,190,,0,,0.00,1,,,,0,0,0,2,190,,0,,0.00,1,,,,0,0,0,3,190,,0,,0.00,1,,,,0,0,0,4,190,,0,,0.00,1,,,,0,0,0,5,190,,0,,0.00,1,,,,0,0,0,6,190,,0,,0.00,1,,,,0,0,0,7,190,,0,,0.00,1,,,,0,0,0,8
191,r8hj0mbx,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-01-31 12:53:16.651651+00:00,1,A30EDI0EBQOHM4,3Z2R0DQ0JIXLYRIUABVXXCIGQ6M2EW,0.00,$1.00,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,191,0,1,0.00,1,1,191,0,0,0.00,1,2,191,0,0,0.00,1,3,191,0,0,0.00,1,4,191,0,0,0.00,1,5,191,0,0,0.00,1,6,191,0,0,0.00,1,7,191,0,0,0.00,1,8,191,,0,,0.00,1,,,,0,0,0,1,191,,0,,0.00,1,,,,0,0,0,2,191,,0,,0.00,1,,,,0,0,0,3,191,,0,,0.00,1,,,,0,0,0,4,191,,0,,0.00,1,,,,0,0,0,5,191,,0,,0.00,1,,,,0,0,0,6,191,,0,,0.00,1,,,,0,0,0,7,191,,0,,0.00,1,,,,0,0,0,8
192,nhmr1nmt,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 12:53:38.806897+00:00,1,A27A3Z6J7745DI,3WMOAN2SRCGYPOT9RKIRP4901WFVNL,1.01,$2.01,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,192,1,0,0.00,1,1,192,0,0,0.00,1,2,192,0,0,0.00,1,3,192,0,0,0.00,1,4,192,0,0,0.00,1,5,192,0,0,0.00,1,6,192,0,0,0.00,1,7,192,0,0,0.00,1,8,2,30,1,,0.25,81,26.67,30,1,1,1,0,1,2,60,1,,0.13,81,40.0,60,2,1,1,0,2,2,15,1,,0.25,81,23.33,15,1,1,1,0,3,2,35,0,,0.00,81,20.0,25,1,1,1,0,4,2,80,0,,0.00,81,50.0,70,1,1,1,0,5,2,65,1,,0.13,81,43.33,65,2,1,1,0,6,2,15,1,,0.25,81,20.0,15,1,1,1,0,7,2,18,0,I mainly used random numbers and decided not to use the same number twice. ,0.00,81,9.33,10,1,1,1,0,8
193,9zr6v9so,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 12:53:43.739461+00:00,1,A3VMJIW0DP7007,3WLEIWSYHP0XI19W0C33IFFTIME2HC,2.10,$3.10,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,193,1,0,0.00,1,1,193,0,0,0.00,1,2,193,0,0,0.00,1,3,193,0,0,0.00,1,4,193,0,0,0.00,1,5,193,0,0,0.00,1,6,193,0,0,0.00,1,7,193,0,0,0.00,1,8,1,50,1,,0.50,83,33.33,50,2,1,0,0,1,1,60,1,,0.60,83,51.67,60,1,1,0,0,2,1,25,1,,0.25,83,25.0,25,1,1,0,0,3,1,75,1,,0.75,83,58.33,75,1,1,0,0,4,1,75,0,,0.00,83,25.33,1,1,1,0,0,5,1,45,0,,0.00,83,18.33,10,1,1,0,0,6,1,25,0,,0.00,83,11.67,10,1,1,0,0,7,1,45,0,Extrasensory perception,0.00,83,18.33,10,1,1,0,0,8
194,bu5ucx3p,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 12:53:44.484427+00:00,1,A1OVGCI9KUL4MI,35DR22AR5E3JP95U9GZU4B8FCQWX3A,1.01,$2.01,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,194,1,0,0.00,1,1,194,0,0,0.00,1,2,194,0,0,0.00,1,3,194,0,0,0.00,1,4,194,0,0,0.00,1,5,194,0,0,0.00,1,6,194,0,0,0.00,1,7,194,0,0,0.00,1,8,1,50,0,,0.00,81,26.67,30,1,1,1,0,1,1,60,1,,0.13,81,40.0,60,2,1,1,0,2,1,55,0,,0.00,81,23.33,15,1,1,1,0,3,1,25,1,,0.25,81,20.0,25,1,1,1,0,4,1,70,1,,0.25,81,50.0,70,1,1,1,0,5,1,65,1,,0.13,81,43.33,65,2,1,1,0,6,1,45,0,,0.00,81,20.0,15,1,1,1,0,7,1,10,1,I tried to guess the middle ground between a smaller set of numbers,0.25,81,9.33,10,1,1,1,0,8
195,1cu1y140,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 12:53:57.139400+00:00,1,APWBUB0PDRLS5,30ZX6P7VF9ET974MOC6OUSV8VEI2JH,1.50,$2.50,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,195,1,0,0.00,1,1,195,0,0,0.00,1,2,195,0,0,0.00,1,3,195,0,0,0.00,1,4,195,0,0,0.00,1,5,195,0,0,0.00,1,6,195,0,0,0.00,1,7,195,0,0,0.00,1,8,1,44,1,,0.25,82,34.33,44,1,1,1,0,1,1,65,0,,0.00,82,35.0,40,1,1,1,0,2,1,40,1,,0.25,82,35.0,40,1,1,1,0,3,1,35,0,,0.00,82,21.67,30,1,1,1,0,4,1,25,1,,0.25,82,33.33,25,1,1,1,0,5,1,25,1,,0.25,82,25.0,25,1,1,1,0,6,1,20,1,,0.25,82,16.67,20,1,1,1,0,7,1,22,1,I made estimates about how people might select numbers and made my selections.,0.25,82,27.33,22,1,1,1,0,8
196,nipikw3j,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 12:54:05.395469+00:00,1,A2DZ3OFTXRZVNY,3ZSANO2JCGQ694ZOZ1U96CGK01ZSF6,0.81,$1.81,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,196,1,0,0.00,1,1,196,0,0,0.00,1,2,196,0,0,0.00,1,3,196,0,0,0.00,1,4,196,0,0,0.00,1,5,196,0,0,0.00,1,6,196,0,0,0.00,1,7,196,0,0,0.00,1,8,2,50,1,,0.50,83,33.33,50,2,1,0,0,1,2,95,0,,0.00,83,51.67,60,1,1,0,0,2,2,50,0,,0.00,83,25.0,25,1,1,0,0,3,2,100,0,,0.00,83,58.33,75,1,1,0,0,4,2,1,1,,0.01,83,25.33,1,1,1,0,0,5,2,10,1,,0.10,83,18.33,10,1,1,0,0,6,2,10,1,,0.10,83,11.67,10,1,1,0,0,7,2,10,1,to try and utilize the rules to maximize my benefit,0.10,83,18.33,10,1,1,0,0,8
197,b4k0zfik,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 12:54:28.162014+00:00,1,AYZ15TKO2HGAM,31T4R4OBOTZDNUVMKW6X3FZLGAV7CO,1.03,$2.03,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,197,1,0,0.00,1,1,197,0,0,0.00,1,2,197,0,0,0.00,1,3,197,0,0,0.00,1,4,197,0,0,0.00,1,5,197,0,0,0.00,1,6,197,0,0,0.00,1,7,197,0,0,0.00,1,8,2,69,0,,0.00,84,40.33,52,1,1,0,0,1,2,45,0,,0.00,84,27.33,37,1,1,0,0,2,2,50,1,,0.50,84,45.33,50,1,1,0,0,3,2,54,0,,0.00,84,25.0,21,1,1,0,0,4,2,62,0,,0.00,84,24.33,11,1,1,0,0,5,2,27,1,,0.27,84,22.33,27,1,1,0,0,6,2,26,1,,0.26,84,18.67,26,1,1,0,0,7,2,29,0,I began to trend my numbers lower thinking that may help me. ,0.00,84,15.0,16,1,1,0,0,8
198,r4gfq88r,,0,73,72,GoR_2_45,8,TerminateTimeouts,172.16.176.137,2018-01-31 12:54:32.748608+00:00,1,ASPAA95N9CFQ2,3PPTZCWALR3015BB89ZBE4H1UI8ZQC,1.37,$2.37,lv7hh0le,,,3WKGUBL7SZ57LR9F59WNF39AVJAL4Q,3TCGLRK80HSZKLBS0C4J036UCYTQZG,,0,0.01,$1.00,198,1,0,0.00,1,1,198,0,0,0.00,1,2,198,0,0,0.00,1,3,198,0,0,0.00,1,4,198,0,0,0.00,1,5,198,0,0,0.00,1,6,198,0,0,0.00,1,7,198,0,0,0.00,1,8,1,52,1,,0.52,84,40.33,52,1,1,0,0,1,1,37,1,,0.37,84,27.33,37,1,1,0,0,2,1,86,0,,0.00,84,45.33,50,1,1,0,0,3,1,21,1,,0.21,84,25.0,21,1,1,0,0,4,1,11,1,,0.11,84,24.33,11,1,1,0,0,5,1,40,0,,0.00,84,22.33,27,1,1,0,0,6,1,30,0,,0.00,84,18.67,26,1,1,0,0,7,1,16,1,Honestly I just used my gut and didn't put too much thought into choosing. I hoped my subconscious would guess correctly!,0.16,84,15.0,16,1,1,0,0,8
