,session,code,turker,group,id_in_group,round,arrival,choice,certainty,bonus,strategy,cutoff,newcutoff,changingstrategy,fault,cok840,cok900,simple,payoff
1860,skcucks5,p5uvn2k4,,36,1,8,9.0,0.0,0.99,-0.02,,,,,,,,,0.0
1861,skcucks5,fd0h0ps5,,36,2,8,8.5,0.0,0.75,-0.58,,,,,,,,,0.0
1862,skcucks5,p5uvn2k4,,36,1,9,9.0,0.0,0.99,-0.02,,,,,,,,,0.0
1863,skcucks5,fd0h0ps5,,36,2,9,8.5,0.0,0.75,-0.58,,,,,,,,,0.0
1864,skcucks5,p5uvn2k4,,36,1,10,9.0,0.0,0.99,-0.02,,,,,,,,,0.0
1865,skcucks5,fd0h0ps5,,36,2,10,8.5,0.0,0.75,-0.58,,,,,,,,,0.0
1866,skcucks5,p5uvn2k4,,36,1,11,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1867,skcucks5,fd0h0ps5,,36,2,11,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1868,skcucks5,p5uvn2k4,,36,1,12,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1869,skcucks5,fd0h0ps5,,36,2,12,8.0,1.0,0.99,-0.01,,,,,,,,,0.0
1870,skcucks5,p5uvn2k4,,36,1,13,9.0,0.0,0.99,-0.02,,,,,,,,,0.0
1871,skcucks5,fd0h0ps5,,36,2,13,9.1,0.0,0.99,-0.02,,,,,,,,,0.0
1872,skcucks5,p5uvn2k4,,36,1,14,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1873,skcucks5,fd0h0ps5,,36,2,14,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1874,skcucks5,p5uvn2k4,,36,1,15,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1875,skcucks5,fd0h0ps5,,36,2,15,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1876,skcucks5,p5uvn2k4,,36,1,16,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1877,skcucks5,fd0h0ps5,,36,2,16,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1878,skcucks5,p5uvn2k4,,36,1,17,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1879,skcucks5,fd0h0ps5,,36,2,17,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1880,skcucks5,p5uvn2k4,,36,1,18,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1881,skcucks5,fd0h0ps5,,36,2,18,8.4,1.0,0.75,-0.29,,,,,,,,,0.0
1882,skcucks5,p5uvn2k4,,36,1,19,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1883,skcucks5,fd0h0ps5,,36,2,19,8.0,1.0,0.99,-0.01,,,,,,,,,0.0
1884,skcucks5,p5uvn2k4,,36,1,20,8.5,0.0,0.75,-2.77,,,,,,,,,0.0
1885,skcucks5,fd0h0ps5,,36,2,20,8.4,1.0,0.75,-2.77,,,,,,,,,0.0
1886,skcucks5,p5uvn2k4,,36,1,21,8.5,0.0,0.5,-1.39,,,,,,,,,0.0
1887,skcucks5,fd0h0ps5,,36,2,21,9.0,0.0,0.875,-0.27,,,,,,,,,0.0
1888,skcucks5,p5uvn2k4,,36,1,22,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1889,skcucks5,fd0h0ps5,,36,2,22,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1890,skcucks5,p5uvn2k4,,36,1,23,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1891,skcucks5,fd0h0ps5,,36,2,23,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1892,skcucks5,p5uvn2k4,,36,1,24,8.5,0.0,0.5,-1.39,,,,,,,,,0.0
1893,skcucks5,fd0h0ps5,,36,2,24,9.0,0.0,0.875,-0.27,,,,,,,,,0.0
1894,skcucks5,p5uvn2k4,,36,1,25,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1895,skcucks5,fd0h0ps5,,36,2,25,8.0,1.0,0.99,-0.01,,,,,,,,,0.0
1896,skcucks5,p5uvn2k4,,36,1,26,8.4,1.0,0.5,-1.39,,,,,,,,,0.0
1897,skcucks5,fd0h0ps5,,36,2,26,8.5,0.0,0.75,-2.77,,,,,,,,,0.0
1898,skcucks5,p5uvn2k4,,36,1,27,8.5,0.0,0.5,-1.39,,,,,,,,,0.0
1899,skcucks5,fd0h0ps5,,36,2,27,8.4,1.0,0.625,-1.96,,,,,,,,,0.0
1900,skcucks5,p5uvn2k4,,36,1,28,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1901,skcucks5,fd0h0ps5,,36,2,28,8.0,1.0,0.99,-0.01,,,,,,,,,0.0
1902,skcucks5,p5uvn2k4,,36,1,29,8.4,1.0,0.5,-1.39,,,,,,,,,0.0
1903,skcucks5,fd0h0ps5,,36,2,29,8.5,0.0,0.625,-1.96,,,,,,,,,0.0
1904,skcucks5,p5uvn2k4,,36,1,30,8.1,1.0,0.99,-0.01,Minimize loss mathematically  8.30 and before go to canteen Very certain  8.40 go to canteen very uncertain  8.50 go to office very uncertain  9 and later go to office very certain,8.3,Yes at 8.40 because that is what makes 8.30 safe    8.40 is then unsafe so you take very uncertain to minimize loss,"No, consistency is key",,0.0,,1.0,0.0
1905,skcucks5,fd0h0ps5,,36,2,30,8.0,1.0,0.99,-0.01,Evaluated what time my colleague would arrive and then chose what I thought they would do in the given situation.,8.3,Yes - I took a chance and wanted coffee.,I tried to be consistent but may not have remembered all previous answers,,,0.0,1.0,0.0
1906,skcucks5,616gaqw2,,37,1,1,8.3,1.0,0.5,-0.69,,,,,,,,,0.0
1907,skcucks5,f6nirzuw,,37,2,1,8.4,1.0,0.99,-0.01,,,,,,,,,0.0
1908,skcucks5,616gaqw2,,37,1,2,8.2,1.0,0.625,-0.47,,,,,,,,,0.0
1909,skcucks5,f6nirzuw,,37,2,2,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1910,skcucks5,616gaqw2,,37,1,3,8.4,1.0,0.99,-0.01,,,,,,,,,0.0
1911,skcucks5,f6nirzuw,,37,2,3,8.5,1.0,0.75,-0.29,,,,,,,,,0.0
1912,skcucks5,616gaqw2,,37,1,4,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1913,skcucks5,f6nirzuw,,37,2,4,8.4,1.0,0.99,-0.01,,,,,,,,,0.0
1914,skcucks5,616gaqw2,,37,1,5,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1915,skcucks5,f6nirzuw,,37,2,5,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1916,skcucks5,616gaqw2,,37,1,6,8.5,0.0,0.75,-2.77,,,,,,,,,0.0
1917,skcucks5,f6nirzuw,,37,2,6,8.4,1.0,0.875,-4.16,,,,,,,,,0.0
1918,skcucks5,616gaqw2,,37,1,7,9.0,0.0,0.99,-9.21,,,,,,,,,0.0
1919,skcucks5,f6nirzuw,,37,2,7,8.5,1.0,0.75,-2.77,,,,,,,,,0.0
1920,skcucks5,616gaqw2,,37,1,8,8.5,0.0,0.5,-1.39,,,,,,,,,0.0
1921,skcucks5,f6nirzuw,,37,2,8,9.0,0.0,0.875,-0.27,,,,,,,,,0.0
1922,skcucks5,616gaqw2,,37,1,9,9.0,0.0,0.875,-0.27,,,,,,,,,0.0
1923,skcucks5,f6nirzuw,,37,2,9,8.5,0.0,0.75,-0.58,,,,,,,,,0.0
1924,skcucks5,616gaqw2,,37,1,10,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1925,skcucks5,f6nirzuw,,37,2,10,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1926,skcucks5,616gaqw2,,37,1,11,8.4,1.0,0.99,-0.01,,,,,,,,,0.0
1927,skcucks5,f6nirzuw,,37,2,11,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1928,skcucks5,616gaqw2,,37,1,12,8.4,1.0,0.99,-9.21,,,,,,,,,0.0
1929,skcucks5,f6nirzuw,,37,2,12,8.5,0.0,0.75,-2.77,,,,,,,,,0.0
1930,skcucks5,616gaqw2,,37,1,13,8.4,1.0,0.75,-0.29,,,,,,,,,0.0
1931,skcucks5,f6nirzuw,,37,2,13,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1932,skcucks5,616gaqw2,,37,1,14,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1933,skcucks5,f6nirzuw,,37,2,14,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1934,skcucks5,616gaqw2,,37,1,15,9.0,0.0,0.75,-2.77,,,,,,,,,0.0
1935,skcucks5,f6nirzuw,,37,2,15,8.5,1.0,0.75,-2.77,,,,,,,,,0.0
1936,skcucks5,616gaqw2,,37,1,16,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1937,skcucks5,f6nirzuw,,37,2,16,8.4,1.0,0.99,-0.01,,,,,,,,,0.0
1938,skcucks5,616gaqw2,,37,1,17,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1939,skcucks5,f6nirzuw,,37,2,17,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1940,skcucks5,616gaqw2,,37,1,18,9.0,0.0,0.625,-1.96,,,,,,,,,0.0
1941,skcucks5,f6nirzuw,,37,2,18,8.5,1.0,0.75,-2.77,,,,,,,,,0.0
1942,skcucks5,616gaqw2,,37,1,19,8.5,1.0,0.5,-1.39,"I knew, that if I arrived at 08.40 at the latest, then I could be very certain, that my coworker had made the same choice. If I arrived at 08.50 or later, I could would be uncertain, if my coworker made the same choice as me.",8.4,"No, but that would have been safe to do in some cases.","No, I didn't change it, because it could change this time around. So I always chose the same answer",3.0,,1.0,3.0,0.0
1943,skcucks5,f6nirzuw,,37,2,19,9.0,0.0,0.75,-2.77,If it was completly certain I guessed that otherwise somewhat certain,8.4,"Yes I did, but then I could not be very certain","No, there was no reason to change the strategy",3.0,,1.0,1.0,0.0
1944,skcucks5,6yjpscl6,,38,1,1,8.5,1.0,0.75,-2.77,,,,,,,,,0.0
1945,skcucks5,f308g8k0,,38,2,1,9.0,1.0,0.99,-9.21,,,,,,,,,0.0
1946,skcucks5,6yjpscl6,,38,1,2,8.5,1.0,0.99,-0.01,,,,,,,,,0.0
1947,skcucks5,f308g8k0,,38,2,2,8.4,1.0,0.99,-0.01,,,,,,,,,0.0
1948,skcucks5,6yjpscl6,,38,1,3,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1949,skcucks5,f308g8k0,,38,2,3,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1950,skcucks5,6yjpscl6,,38,1,4,8.5,1.0,0.99,-9.21,,,,,,,,,0.0
1951,skcucks5,f308g8k0,,38,2,4,9.0,0.0,0.5,-1.39,,,,,,,,,0.0
1952,skcucks5,6yjpscl6,,38,1,5,8.4,1.0,0.75,-2.77,,,,,,,,,0.0
1953,skcucks5,f308g8k0,,38,2,5,8.5,0.0,0.99,-9.21,,,,,,,,,0.0
1954,skcucks5,6yjpscl6,,38,1,6,8.4,1.0,0.75,-0.29,,,,,,,,,0.0
1955,skcucks5,f308g8k0,,38,2,6,8.5,1.0,0.99,-0.01,,,,,,,,,0.0
1956,skcucks5,6yjpscl6,,38,1,7,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1957,skcucks5,f308g8k0,,38,2,7,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1958,skcucks5,6yjpscl6,,38,1,8,8.5,0.0,0.625,-0.94,,,,,,,,,0.0
1959,skcucks5,f308g8k0,,38,2,8,9.0,0.0,0.5,-1.39,,,,,,,,,0.0
1960,skcucks5,6yjpscl6,,38,1,9,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1961,skcucks5,f308g8k0,,38,2,9,8.4,1.0,0.99,-0.01,,,,,,,,,0.0
1962,skcucks5,6yjpscl6,,38,1,10,8.4,1.0,0.625,-0.47,,,,,,,,,0.0
1963,skcucks5,f308g8k0,,38,2,10,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1964,skcucks5,6yjpscl6,,38,1,11,8.4,1.0,0.625,-0.47,,,,,,,,,0.0
1965,skcucks5,f308g8k0,,38,2,11,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1966,skcucks5,6yjpscl6,,38,1,12,9.0,0.0,0.5,-1.39,,,,,,,,,0.0
1967,skcucks5,f308g8k0,,38,2,12,8.5,0.0,0.99,-0.02,,,,,,,,,0.0
1968,skcucks5,6yjpscl6,,38,1,13,9.0,0.0,0.75,-0.58,,,,,,,,,0.0
1969,skcucks5,f308g8k0,,38,2,13,9.1,0.0,0.99,-0.02,,,,,,,,,0.0
1970,skcucks5,6yjpscl6,,38,1,14,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1971,skcucks5,f308g8k0,,38,2,14,8.4,1.0,0.99,-0.01,,,,,,,,,0.0
1972,skcucks5,6yjpscl6,,38,1,15,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1973,skcucks5,f308g8k0,,38,2,15,8.0,1.0,0.99,-0.01,,,,,,,,,0.0
1974,skcucks5,6yjpscl6,,38,1,16,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1975,skcucks5,f308g8k0,,38,2,16,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1976,skcucks5,6yjpscl6,,38,1,17,8.4,1.0,0.75,-0.29,,,,,,,,,0.0
1977,skcucks5,f308g8k0,,38,2,17,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1978,skcucks5,6yjpscl6,,38,1,18,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1979,skcucks5,f308g8k0,,38,2,18,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1980,skcucks5,6yjpscl6,,38,1,19,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1981,skcucks5,f308g8k0,,38,2,19,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1982,skcucks5,6yjpscl6,,38,1,20,9.0,0.0,0.625,-1.96,"I tried genuinely choosing the thing I could do, and in case of the edge cases (8.40, 8.50, 9.00, 9.10) I'd use rather lower levels of certainty to minimize the evetual loses.",8.4,"Yes, sometimes I'd choose to go to the cantine at 8.50. 8.40 is an obvious safe time, whereas the 8.50 is an edge case where both answers can be true, depending on when did your colleaue arrived. As we didnt agree beforehand, sometimes it wasnt safe. And as I had the feeling that my colleaue didnt make consistent decision in those edge cases, It was kind of a lottery what will he choose (from my point of view)","Yes, same reason as stated in previous question",3.0,1.0,,1.0,0.0
1983,skcucks5,f308g8k0,,38,2,20,8.5,1.0,0.99,-9.21,Always go the canteen unless it’s 8:50 or later. If I arrive at 8:50 then I chose canteen or office randomly because the other person could have arrived at 9:00 or 8:40.,8.4,"Yes, sometimes at 8:50 based on a random decision because it was possibly still safe.",I chose differently earlier in the game but not later.,2.0,0.0,,1.0,0.0
1984,skcucks5,u067q1xq,,39,1,1,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1985,skcucks5,6wu3lihk,,39,2,1,8.3,1.0,0.99,-0.01,,,,,,,,,-2.0
1986,skcucks5,u067q1xq,,39,1,2,8.5,1.0,0.75,-2.77,,,,,,,,,0.0
1987,skcucks5,6wu3lihk,,39,2,2,9.0,0.0,0.99,-9.21,,,,,,,,,-2.0
1988,skcucks5,u067q1xq,,39,1,3,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
1989,skcucks5,6wu3lihk,,39,2,3,8.1,1.0,0.99,-0.01,,,,,,,,,-2.0
1990,skcucks5,u067q1xq,,39,1,4,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1991,skcucks5,6wu3lihk,,39,2,4,8.2,1.0,0.99,-0.01,,,,,,,,,-2.0
1992,skcucks5,fpbnodjr,,40,1,1,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
1993,skcucks5,xirgy2as,,40,2,1,8.4,1.0,0.875,-0.13,,,,,,,,,0.0
1994,skcucks5,fpbnodjr,,40,1,2,8.5,0.0,0.625,-0.94,,,,,,,,,0.0
1995,skcucks5,xirgy2as,,40,2,2,9.0,0.0,0.99,-0.02,,,,,,,,,0.0
1996,skcucks5,fpbnodjr,,40,1,3,8.5,0.0,0.625,-1.96,,,,,,,,,0.0
1997,skcucks5,xirgy2as,,40,2,3,8.4,1.0,0.99,-9.21,,,,,,,,,0.0
1998,skcucks5,fpbnodjr,,40,1,4,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
1999,skcucks5,xirgy2as,,40,2,4,8.0,1.0,0.99,-0.01,,,,,,,,,0.0
2000,skcucks5,fpbnodjr,,40,1,5,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
2001,skcucks5,xirgy2as,,40,2,5,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
2002,skcucks5,fpbnodjr,,40,1,6,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
2003,skcucks5,xirgy2as,,40,2,6,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
2004,skcucks5,fpbnodjr,,40,1,7,9.0,0.0,0.75,-0.58,,,,,,,,,0.0
2005,skcucks5,xirgy2as,,40,2,7,8.5,0.0,0.875,-0.27,,,,,,,,,0.0
2006,skcucks5,fpbnodjr,,40,1,8,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
2007,skcucks5,xirgy2as,,40,2,8,8.4,1.0,0.875,-0.13,,,,,,,,,0.0
2008,skcucks5,fpbnodjr,,40,1,9,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
2009,skcucks5,xirgy2as,,40,2,9,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
2010,skcucks5,fpbnodjr,,40,1,10,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
2011,skcucks5,xirgy2as,,40,2,10,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
2012,skcucks5,fpbnodjr,,40,1,11,8.5,0.0,0.5,-1.39,,,,,,,,,0.0
2013,skcucks5,xirgy2as,,40,2,11,8.4,1.0,0.875,-4.16,,,,,,,,,0.0
2014,skcucks5,fpbnodjr,,40,1,12,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
2015,skcucks5,xirgy2as,,40,2,12,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
2016,skcucks5,fpbnodjr,,40,1,13,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
2017,skcucks5,xirgy2as,,40,2,13,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
2018,skcucks5,fpbnodjr,,40,1,14,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
2019,skcucks5,xirgy2as,,40,2,14,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
2020,skcucks5,fpbnodjr,,40,1,15,8.4,1.0,0.99,-0.01,,,,,,,,,0.0
2021,skcucks5,xirgy2as,,40,2,15,8.3,1.0,0.875,-0.13,,,,,,,,,0.0
2022,skcucks5,fpbnodjr,,40,1,16,8.5,0.0,0.5,-1.39,,,,,,,,,0.0
2023,skcucks5,xirgy2as,,40,2,16,8.4,1.0,0.75,-2.77,,,,,,,,,0.0
2024,skcucks5,fpbnodjr,,40,1,17,8.4,1.0,0.99,-9.21,,,,,,,,,0.0
2025,skcucks5,xirgy2as,,40,2,17,8.5,0.0,0.875,-4.16,,,,,,,,,0.0
2026,skcucks5,fpbnodjr,,40,1,18,9.0,0.0,0.625,-0.94,,,,,,,,,0.0
2027,skcucks5,xirgy2as,,40,2,18,9.1,0.0,0.99,-0.02,,,,,,,,,0.0
2028,skcucks5,fpbnodjr,,40,1,19,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
2029,skcucks5,xirgy2as,,40,2,19,8.0,1.0,0.99,-0.01,,,,,,,,,0.0
2030,skcucks5,fpbnodjr,,40,1,20,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
2031,skcucks5,xirgy2as,,40,2,20,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
2032,skcucks5,fpbnodjr,,40,1,21,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
2033,skcucks5,xirgy2as,,40,2,21,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
2034,skcucks5,fpbnodjr,,40,1,22,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
2035,skcucks5,xirgy2as,,40,2,22,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
2036,skcucks5,fpbnodjr,,40,1,23,9.0,0.0,0.75,-0.58,,,,,,,,,0.0
2037,skcucks5,xirgy2as,,40,2,23,9.1,0.0,0.99,-0.02,,,,,,,,,0.0
2038,skcucks5,fpbnodjr,,40,1,24,8.5,1.0,0.75,-2.77,,,,,,,,,0.0
2039,skcucks5,xirgy2as,,40,2,24,8.4,0.0,0.75,-2.77,,,,,,,,,0.0
2040,skcucks5,fpbnodjr,,40,1,25,8.5,1.0,0.75,-2.77,If I arrived before 8:50 then I would go to the canteen for sure. If i arrived after then I would go to the office but be unsure about it.,8.5,"Yes, at the end I decided to go to the canteen when I arrived at 8:50 because that's what seemed to happen a lot","Yes, although I am aware that statistically changing my answer doesn't make much sense I felt the need to do it anyways.",1.0,1.0,,1.0,0.0
2041,skcucks5,xirgy2as,,40,2,25,9.0,0.0,0.99,-9.21,When 8.30 or earlier I went to the canteen with certainty. When 9.10 I went to the office with certainty. When 8.40 I went to either the canteen with almost certainty or the office with somewhat certainty. At 8.50 and 9.00 I went to the office with almost certainly.,8.4,"No, I could not be sure that the other one did not arrive at 9.00","Yes, other people were thinking differently",3.0,0.0,,1.0,0.0
2042,skcucks5,1rwicug6,,41,1,1,8.5,1.0,0.875,-0.13,,,,,,,,,0.0
2043,skcucks5,tgsev17z,,41,2,1,8.4,1.0,0.875,-0.13,,,,,,,,,0.0
2044,skcucks5,1rwicug6,,41,1,2,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
2045,skcucks5,tgsev17z,,41,2,2,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
2046,skcucks5,1rwicug6,,41,1,3,9.0,0.0,0.625,-0.94,,,,,,,,,0.0
2047,skcucks5,tgsev17z,,41,2,3,9.1,0.0,0.875,-0.27,,,,,,,,,0.0
2048,skcucks5,1rwicug6,,41,1,4,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
2049,skcucks5,tgsev17z,,41,2,4,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
2050,skcucks5,1rwicug6,,41,1,5,8.5,0.0,0.75,-2.77,,,,,,,,,0.0
2051,skcucks5,tgsev17z,,41,2,5,8.4,1.0,0.875,-4.16,,,,,,,,,0.0
2052,skcucks5,1rwicug6,,41,1,6,9.0,0.0,0.625,-0.94,,,,,,,,,0.0
2053,skcucks5,tgsev17z,,41,2,6,8.5,0.0,0.5,-1.39,,,,,,,,,0.0
2054,skcucks5,1rwicug6,,41,1,7,8.1,0.0,0.99,-9.21,,,,,,,,,0.0
2055,skcucks5,tgsev17z,,41,2,7,8.0,1.0,0.99,-9.21,,,,,,,,,0.0
2056,skcucks5,1rwicug6,,41,1,8,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
2057,skcucks5,tgsev17z,,41,2,8,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
2058,skcucks5,1rwicug6,,41,1,9,9.0,0.0,0.875,-0.27,,,,,,,,,0.0
2059,skcucks5,tgsev17z,,41,2,9,9.1,0.0,0.99,-0.02,,,,,,,,,0.0
2060,skcucks5,1rwicug6,,41,1,10,8.3,1.0,0.99,-9.21,,,,,,,,,0.0
2061,skcucks5,tgsev17z,,41,2,10,8.4,0.0,0.75,-2.77,,,,,,,,,0.0
2062,skcucks5,1rwicug6,,41,1,11,8.4,1.0,0.99,-0.01,,,,,,,,,0.0
2063,skcucks5,tgsev17z,,41,2,11,8.3,1.0,0.875,-0.13,,,,,,,,,0.0
2064,skcucks5,1rwicug6,,41,1,12,9.0,0.0,0.75,-0.58,,,,,,,,,0.0
2065,skcucks5,tgsev17z,,41,2,12,8.5,0.0,0.75,-0.58,,,,,,,,,0.0
2066,skcucks5,1rwicug6,,41,1,13,8.1,1.0,0.99,-0.01,,,,,,,,,0.0
2067,skcucks5,tgsev17z,,41,2,13,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
2068,skcucks5,1rwicug6,,41,1,14,9.0,0.0,0.75,-0.58,,,,,,,,,0.0
2069,skcucks5,tgsev17z,,41,2,14,9.1,0.0,0.99,-0.02,,,,,,,,,0.0
2070,skcucks5,1rwicug6,,41,1,15,8.4,1.0,0.75,-2.77,,,,,,,,,0.0
2071,skcucks5,tgsev17z,,41,2,15,8.5,0.0,0.75,-2.77,,,,,,,,,0.0
2072,skcucks5,1rwicug6,,41,1,16,8.5,1.0,0.5,-0.69,,,,,,,,,0.0
2073,skcucks5,tgsev17z,,41,2,16,8.4,1.0,0.75,-0.29,,,,,,,,,0.0
2074,skcucks5,1rwicug6,,41,1,17,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
2075,skcucks5,tgsev17z,,41,2,17,8.3,1.0,0.875,-0.13,,,,,,,,,0.0
2076,skcucks5,1rwicug6,,41,1,18,8.4,1.0,0.625,-1.96,"go to the canteen whenever there is a chance. If not sure, reduce uncertainty",8.5,"yes. because going there and reducing the certainty is cheaper. It makes sense always go to the canteen as, if the collegue does the same, the expenses are lower","Yes. Because the collegue only can have 2 different arrival times. The second time I expected it to be the other one (9am). However, it was stupid and I wouldn't do it again",1.0,1.0,,3.0,0.0
2077,skcucks5,tgsev17z,,41,2,18,8.5,0.0,0.75,-2.77,"From 8:00 to 8:20 I went to the canteen and expected my teammate to do the same with high confidence. From 8:30 to 8:40 I went to the canteen but with less certainty. From 8:50 to 9:00 I went to the office with average certainty, and at 9:10 I went to the office with high confidence.",8.4,"Don't think so, but I might have done it once in one of the early rounds. Generally, seemed too risky.","I think I went to the canteen at 8:40 early on with fairly high certainty, but stopped doing that at some point.",2.0,0.0,,2.0,0.0
2078,skcucks5,swnjdwbb,,42,1,1,8.4,1.0,0.625,-0.47,,,,,,,,,0.0
2079,skcucks5,8yh3xx1b,,42,2,1,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
2080,skcucks5,swnjdwbb,,42,1,2,8.5,1.0,0.625,-0.47,,,,,,,,,0.0
2081,skcucks5,8yh3xx1b,,42,2,2,8.4,1.0,0.99,-0.01,,,,,,,,,0.0
2082,skcucks5,swnjdwbb,,42,1,3,9.0,0.0,0.875,-0.27,,,,,,,,,0.0
2083,skcucks5,8yh3xx1b,,42,2,3,8.5,0.0,0.99,-0.02,,,,,,,,,0.0
2084,skcucks5,swnjdwbb,,42,1,4,8.5,0.0,0.75,-0.58,,,,,,,,,0.0
2085,skcucks5,8yh3xx1b,,42,2,4,9.0,0.0,0.99,-0.02,,,,,,,,,0.0
2086,skcucks5,swnjdwbb,,42,1,5,9.0,0.0,0.875,-0.27,,,,,,,,,0.0
2087,skcucks5,8yh3xx1b,,42,2,5,8.5,0.0,0.99,-0.02,,,,,,,,,0.0
2088,skcucks5,swnjdwbb,,42,1,6,8.5,1.0,0.875,-4.16,,,,,,,,,0.0
2089,skcucks5,8yh3xx1b,,42,2,6,9.0,0.0,0.99,-9.21,,,,,,,,,0.0
2090,skcucks5,swnjdwbb,,42,1,7,8.5,0.0,0.75,-0.58,,,,,,,,,0.0
2091,skcucks5,8yh3xx1b,,42,2,7,9.0,0.0,0.875,-0.27,,,,,,,,,0.0
2092,skcucks5,swnjdwbb,,42,1,8,8.4,1.0,0.875,-0.13,,,,,,,,,0.0
2093,skcucks5,8yh3xx1b,,42,2,8,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
2094,skcucks5,swnjdwbb,,42,1,9,8.3,1.0,0.99,-0.01,,,,,,,,,0.0
2095,skcucks5,8yh3xx1b,,42,2,9,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
2096,skcucks5,swnjdwbb,,42,1,10,8.2,1.0,0.99,-0.01,,,,,,,,,0.0
