participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.decision_order,player.decision_history,player.estimate,player.estimate_p,player.estimate_kg,player.estimate_percent_diff,player.unit,player.early_finish,player.wp_timer_start,player.sec_spent,player.sec_earned,player.payoff,group.id_in_subsession,subsession.round_number,subsession.room_busy,subsession.pay_per_min,subsession.wait_before_leave,subsession.max_wait_time,subsession.bonus,subsession.views,subsession.selection_method,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
82,z4dhqplj,,0,0,19,,,,,,0,,,0.00,82,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
83,49eocues,,0,0,19,,,,,,0,,,0.00,83,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
84,ldsah5j3,,0,0,19,,,,,,0,,,0.00,84,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
85,2ttfe9j0,,0,0,19,,,,,,0,,,0.00,85,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
86,ggc02pxb,,0,0,19,,,,,,0,,,0.00,86,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
87,biu8v40r,,0,0,19,,,,,,0,,,0.00,87,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
88,zjpj48h6,,0,0,19,,,,,,0,,,0.00,88,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
89,544j7uwt,,0,0,19,,,,,,0,,,0.00,89,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
90,38bk9eg6,,0,0,19,,,,,,0,,,0.00,90,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
91,fijysonj,,0,0,19,,,,,,0,,,0.00,91,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
92,fwjarmgv,,0,0,19,,,,,,0,,,0.00,92,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
93,kc63hjoa,,0,0,19,,,,,,0,,,0.00,93,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
94,ryhk2fav,,0,0,19,,,,,,0,,,0.00,94,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
95,7zdo3u55,,0,0,19,,,,,,0,,,0.00,95,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
96,7y3su1op,,0,0,19,,,,,,0,,,0.00,96,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
97,pt6p03sk,,0,0,19,,,,,,0,,,0.00,97,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
98,sf537c0k,,0,0,19,,,,,,0,,,0.00,98,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
99,yiee47e6,,0,0,19,,,,,,0,,,0.00,99,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
100,teaz8klw,,0,0,19,,,,,,0,,,0.00,100,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
101,vcn3jzl0,,0,0,19,,,,,,0,,,0.00,101,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
102,i0s7zaab,,0,0,19,,,,,,0,,,0.00,102,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
103,3f118ip6,,0,0,19,,,,,,0,,,0.00,103,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
104,45nmnrkv,,0,0,19,,,,,,0,,,0.00,104,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
105,z1vfv1od,,0,0,19,,,,,,0,,,0.00,105,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
106,wa3pn0fj,,0,0,19,,,,,,0,,,0.00,106,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
107,2mx1d4kl,,0,0,19,,,,,,0,,,0.00,107,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
108,efajcfei,,0,0,19,,,,,,0,,,0.00,108,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
109,3g03wm9i,,0,0,19,,,,,,0,,,0.00,109,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
110,pdimdp0d,,0,0,19,,,,,,0,,,0.00,110,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
111,mu3b98fg,,0,0,19,,,,,,0,,,0.00,111,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
112,ls445qmp,,0,0,19,,,,,,0,,,0.00,112,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
113,dvcnallt,,0,0,19,,,,,,0,,,0.00,113,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
114,i8s1maqx,,0,0,19,,,,,,0,,,0.00,114,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
115,8pjetqsm,,0,0,19,,,,,,0,,,0.00,115,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
116,sfp55mno,,0,0,19,,,,,,0,,,0.00,116,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
117,2fehv0jg,,0,0,19,,,,,,0,,,0.00,117,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
118,r9vlho06,,0,0,19,,,,,,0,,,0.00,118,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
119,hizgdet1,,0,0,19,,,,,,0,,,0.00,119,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
120,ovp49hjs,,0,0,19,,,,,,0,,,0.00,120,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
121,byyh9c0w,,0,0,19,,,,,,0,,,0.00,121,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
122,7zb7z6fq,,0,0,19,,,,,,0,,,0.00,122,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
123,ghrpzqid,,0,0,19,,,,,,0,,,0.00,123,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
124,u5mctr96,,0,0,19,,,,,,0,,,0.00,124,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
125,39lsi4kf,,0,0,19,,,,,,0,,,0.00,125,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
126,i9de4naa,,0,0,19,,,,,,0,,,0.00,126,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
127,df8bqdj3,,0,0,19,,,,,,0,,,0.00,127,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
128,9ocwrs7z,,0,0,19,,,,,,0,,,0.00,128,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
129,7o97gcpx,,0,0,19,,,,,,0,,,0.00,129,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
130,qjhlykph,,0,0,19,,,,,,0,,,0.00,130,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
131,m8rsk08p,,0,0,19,,,,,,0,,,0.00,131,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
132,y12wig0l,,0,0,19,,,,,,0,,,0.00,132,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
133,o6ce0ns0,,0,0,19,,,,,,0,,,0.00,133,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
134,0rmirpbj,,0,0,19,,,,,,0,,,0.00,134,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
135,s3qapgq8,,0,0,19,,,,,,0,,,0.00,135,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
136,5tiqp02h,,0,0,19,,,,,,0,,,0.00,136,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
137,76qxsp6z,,0,0,19,,,,,,0,,,0.00,137,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
138,i69n4fex,,0,0,19,,,,,,0,,,0.00,138,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
139,a0vem0eo,,0,0,19,,,,,,0,,,0.00,139,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
140,352ohldv,,0,0,19,,,,,,0,,,0.00,140,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
141,1fq8vbfv,,0,0,19,,,,,,0,,,0.00,141,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
142,xu41pad8,,0,0,19,,,,,,0,,,0.00,142,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
143,km81xf8l,,0,0,19,,,,,,0,,,0.00,143,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
144,ql6i7gqm,,0,0,19,,,,,,0,,,0.00,144,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
145,dw2m1ker,,0,0,19,,,,,,0,,,0.00,145,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
146,p7ogyg6u,,0,0,19,,,,,,0,,,0.00,146,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
147,jy4hn5t3,,0,0,19,,,,,,0,,,0.00,147,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
148,gjk1ugts,,0,0,19,,,,,,0,,,0.00,148,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
149,15x18arf,,0,0,19,,,,,,0,,,0.00,149,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
150,fochuo7v,,0,0,19,,,,,,0,,,0.00,150,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
151,jzb18it2,,0,0,19,,,,,,0,,,0.00,151,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
152,4495705f,,0,0,19,,,,,,0,,,0.00,152,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
153,b0xdg3q3,,0,0,19,,,,,,0,,,0.00,153,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
154,zs8r9zu1,,0,0,19,,,,,,0,,,0.00,154,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
155,04zsru2r,,0,0,19,,,,,,0,,,0.00,155,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
156,pakgtwwf,,0,0,19,,,,,,0,,,0.00,156,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
157,9godxxza,,0,0,19,,,,,,0,,,0.00,157,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
158,5lnn78vu,,0,0,19,,,,,,0,,,0.00,158,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
159,elxr9j8z,,0,0,19,,,,,,0,,,0.00,159,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
160,557r12aj,,0,0,19,,,,,,0,,,0.00,160,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
161,499rbycp,,0,0,19,,,,,,0,,,0.00,161,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
162,38k0gbvy,,0,0,19,,,,,,0,,,0.00,162,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
163,ipa2lpdh,,0,0,19,,,,,,0,,,0.00,163,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
164,9vrgrmf5,,0,0,19,,,,,,0,,,0.00,164,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
165,7i96h6eu,,0,0,19,,,,,,0,,,0.00,165,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
166,btmv0mbx,,0,0,19,,,,,,0,,,0.00,166,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
167,m9zl6evj,,0,0,19,,,,,,0,,,0.00,167,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
168,34e8n5qr,,0,0,19,,,,,,0,,,0.00,168,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
169,etxmz5bh,,0,0,19,,,,,,0,,,0.00,169,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
170,gc2lsm1x,,0,0,19,,,,,,0,,,0.00,170,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
171,us0ac4fk,,0,0,19,,,,,,0,,,0.00,171,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
172,2geyozt2,,0,0,19,,,,,,0,,,0.00,172,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
173,r9akr101,,0,0,19,,,,,,0,,,0.00,173,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
174,r7fj6ga2,,0,0,19,,,,,,0,,,0.00,174,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
175,ve0sv4go,,0,0,19,,,,,,0,,,0.00,175,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
176,4ir6g6bz,,0,0,19,,,,,,0,,,0.00,176,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
177,6b0rxn1w,,0,0,19,,,,,,0,,,0.00,177,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
178,yjw2r2c7,,0,0,19,,,,,,0,,,0.00,178,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
179,ucxiajza,,0,0,19,,,,,,0,,,0.00,179,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
180,zztba8gf,,0,0,19,,,,,,0,,,0.00,180,0,,,,,,,,,,,0.00,1,1,0,0.2,30,300,1,3,max,654w33sp,,,3X2YVV51PUN64MOVM5KNQGJOLRW1WQ,3XIFEF0YTS88I6YF6TE764NZI4MTWA,,0
