participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.payoff_plus_participation_fee,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.participation_fee,session.config.real_world_currency_per_point,consent.1.player.id_in_group,consent.1.player.consent,consent.1.player.is_dropout,consent.1.player.payoff,consent.1.group.id_in_subsession,consent.1.subsession.round_number,consent.2.player.id_in_group,consent.2.player.consent,consent.2.player.is_dropout,consent.2.player.payoff,consent.2.group.id_in_subsession,consent.2.subsession.round_number,consent.3.player.id_in_group,consent.3.player.consent,consent.3.player.is_dropout,consent.3.player.payoff,consent.3.group.id_in_subsession,consent.3.subsession.round_number,consent.4.player.id_in_group,consent.4.player.consent,consent.4.player.is_dropout,consent.4.player.payoff,consent.4.group.id_in_subsession,consent.4.subsession.round_number,consent.5.player.id_in_group,consent.5.player.consent,consent.5.player.is_dropout,consent.5.player.payoff,consent.5.group.id_in_subsession,consent.5.subsession.round_number,consent.6.player.id_in_group,consent.6.player.consent,consent.6.player.is_dropout,consent.6.player.payoff,consent.6.group.id_in_subsession,consent.6.subsession.round_number,consent.7.player.id_in_group,consent.7.player.consent,consent.7.player.is_dropout,consent.7.player.payoff,consent.7.group.id_in_subsession,consent.7.subsession.round_number,consent.8.player.id_in_group,consent.8.player.consent,consent.8.player.is_dropout,consent.8.player.payoff,consent.8.group.id_in_subsession,consent.8.subsession.round_number,GoR_4_4.1.player.id_in_group,GoR_4_4.1.player.guess,GoR_4_4.1.player.is_winner,GoR_4_4.1.player.strategy_guess,GoR_4_4.1.player.payoff,GoR_4_4.1.group.id_in_subsession,GoR_4_4.1.group.two_thirds_avg,GoR_4_4.1.group.best_guess,GoR_4_4.1.group.num_winners,GoR_4_4.1.group.high,GoR_4_4.1.group.split,GoR_4_4.1.group.timeout,GoR_4_4.1.subsession.round_number,GoR_4_4.2.player.id_in_group,GoR_4_4.2.player.guess,GoR_4_4.2.player.is_winner,GoR_4_4.2.player.strategy_guess,GoR_4_4.2.player.payoff,GoR_4_4.2.group.id_in_subsession,GoR_4_4.2.group.two_thirds_avg,GoR_4_4.2.group.best_guess,GoR_4_4.2.group.num_winners,GoR_4_4.2.group.high,GoR_4_4.2.group.split,GoR_4_4.2.group.timeout,GoR_4_4.2.subsession.round_number,GoR_4_4.3.player.id_in_group,GoR_4_4.3.player.guess,GoR_4_4.3.player.is_winner,GoR_4_4.3.player.strategy_guess,GoR_4_4.3.player.payoff,GoR_4_4.3.group.id_in_subsession,GoR_4_4.3.group.two_thirds_avg,GoR_4_4.3.group.best_guess,GoR_4_4.3.group.num_winners,GoR_4_4.3.group.high,GoR_4_4.3.group.split,GoR_4_4.3.group.timeout,GoR_4_4.3.subsession.round_number,GoR_4_4.4.player.id_in_group,GoR_4_4.4.player.guess,GoR_4_4.4.player.is_winner,GoR_4_4.4.player.strategy_guess,GoR_4_4.4.player.payoff,GoR_4_4.4.group.id_in_subsession,GoR_4_4.4.group.two_thirds_avg,GoR_4_4.4.group.best_guess,GoR_4_4.4.group.num_winners,GoR_4_4.4.group.high,GoR_4_4.4.group.split,GoR_4_4.4.group.timeout,GoR_4_4.4.subsession.round_number,GoR_4_4.5.player.id_in_group,GoR_4_4.5.player.guess,GoR_4_4.5.player.is_winner,GoR_4_4.5.player.strategy_guess,GoR_4_4.5.player.payoff,GoR_4_4.5.group.id_in_subsession,GoR_4_4.5.group.two_thirds_avg,GoR_4_4.5.group.best_guess,GoR_4_4.5.group.num_winners,GoR_4_4.5.group.high,GoR_4_4.5.group.split,GoR_4_4.5.group.timeout,GoR_4_4.5.subsession.round_number,GoR_4_4.6.player.id_in_group,GoR_4_4.6.player.guess,GoR_4_4.6.player.is_winner,GoR_4_4.6.player.strategy_guess,GoR_4_4.6.player.payoff,GoR_4_4.6.group.id_in_subsession,GoR_4_4.6.group.two_thirds_avg,GoR_4_4.6.group.best_guess,GoR_4_4.6.group.num_winners,GoR_4_4.6.group.high,GoR_4_4.6.group.split,GoR_4_4.6.group.timeout,GoR_4_4.6.subsession.round_number,GoR_4_4.7.player.id_in_group,GoR_4_4.7.player.guess,GoR_4_4.7.player.is_winner,GoR_4_4.7.player.strategy_guess,GoR_4_4.7.player.payoff,GoR_4_4.7.group.id_in_subsession,GoR_4_4.7.group.two_thirds_avg,GoR_4_4.7.group.best_guess,GoR_4_4.7.group.num_winners,GoR_4_4.7.group.high,GoR_4_4.7.group.split,GoR_4_4.7.group.timeout,GoR_4_4.7.subsession.round_number,GoR_4_4.8.player.id_in_group,GoR_4_4.8.player.guess,GoR_4_4.8.player.is_winner,GoR_4_4.8.player.strategy_guess,GoR_4_4.8.player.payoff,GoR_4_4.8.group.id_in_subsession,GoR_4_4.8.group.two_thirds_avg,GoR_4_4.8.group.best_guess,GoR_4_4.8.group.num_winners,GoR_4_4.8.group.high,GoR_4_4.8.group.split,GoR_4_4.8.group.timeout,GoR_4_4.8.subsession.round_number
11,qpi29b8j,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-31 09:09:10.996800+00:00,1,A3OZ8KF0HWSVWK,35L9RVQFCP162DIYJWD9OYAL1DVUHK,0.70,$1.70,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,11,1,0,0.00,1,1,11,0,0,0.00,1,2,11,0,0,0.00,1,3,11,0,0,0.00,1,4,11,0,0,0.00,1,5,11,0,0,0.00,1,6,11,0,0,0.00,1,7,11,0,0,0.00,1,8,1,35,1,,0.35,4,45.83,35,1,0,0,0,1,1,20,0,,0.00,4,25.0,25,1,0,0,0,2,1,15,1,,0.15,4,20.0,15,1,0,0,0,3,1,10,0,,0.00,4,22.83,17,1,0,0,0,4,1,20,1,,0.20,4,18.33,20,2,0,0,0,5,1,21,0,,0.00,4,13.33,15,1,0,0,0,6,1,14,0,,0.00,4,10.5,10,1,0,0,0,7,1,11,0,I just kept lowering my guesses based on the previous round.,0.00,4,8.17,8,1,0,0,0,8
12,c7h894av,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-31 09:09:12.496517+00:00,1,A2VICGPGH0I5T0,3UNH76FOCTO9B03EKUQBJOOUEN5MYJ,0.10,$1.10,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,12,1,0,0.00,1,1,12,0,0,0.00,1,2,12,0,0,0.00,1,3,12,0,0,0.00,1,4,12,0,0,0.00,1,5,12,0,0,0.00,1,6,12,0,0,0.00,1,7,12,0,0,0.00,1,8,3,100,0,,0.00,4,45.83,35,1,0,0,0,1,3,65,0,,0.00,4,25.0,25,1,0,0,0,2,3,35,0,,0.00,4,20.0,15,1,0,0,0,3,3,45,0,,0.00,4,22.83,17,1,0,0,0,4,3,15,0,,0.00,4,18.33,20,2,0,0,0,5,3,25,0,,0.00,4,13.33,15,1,0,0,0,6,3,10,1,,0.10,4,10.5,10,1,0,0,0,7,3,5,0,"i  just used a small math trick but is not exact it make me lose in  the game,",0.00,4,8.17,8,1,0,0,0,8
13,q5mugism,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-01-31 09:09:30.266943+00:00,1,A1MZAW73X090DS,3QAPZX2QN5WM713024WICNGCW5A208,0.00,$1.00,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,13,0,1,0.00,1,1,13,0,0,0.00,1,2,13,0,0,0.00,1,3,13,0,0,0.00,1,4,13,0,0,0.00,1,5,13,0,0,0.00,1,6,13,0,0,0.00,1,7,13,0,0,0.00,1,8,13,,0,,0.00,1,,,,0,0,0,1,13,,0,,0.00,1,,,,0,0,0,2,13,,0,,0.00,1,,,,0,0,0,3,13,,0,,0.00,1,,,,0,0,0,4,13,,0,,0.00,1,,,,0,0,0,5,13,,0,,0.00,1,,,,0,0,0,6,13,,0,,0.00,1,,,,0,0,0,7,13,,0,,0.00,1,,,,0,0,0,8
14,45zqfxan,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-31 09:09:32.666075+00:00,1,A3I8SB05PWN7HO,308Q0PEVB9W8EG5FR303SEOMO519I2,0.74,$1.74,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,14,1,0,0.00,1,1,14,0,0,0.00,1,2,14,0,0,0.00,1,3,14,0,0,0.00,1,4,14,0,0,0.00,1,5,14,0,0,0.00,1,6,14,0,0,0.00,1,7,14,0,0,0.00,1,8,1,44,1,,0.44,3,39.33,44,1,1,0,0,1,1,64,0,,0.00,3,34.0,33,1,1,0,0,2,1,39,0,,0.00,3,24.83,27,1,1,0,0,3,1,70,0,,0.00,3,35.17,46,1,1,0,0,4,1,50,0,,0.00,3,27.67,22,1,1,0,0,5,1,30,1,,0.30,3,38.17,30,2,1,0,0,6,1,35,0,,0.00,3,24.17,28,1,1,0,0,7,1,25,0,the low amount,0.00,3,23.17,24,1,1,0,0,8
15,3urjrvjf,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-31 09:09:39.506333+00:00,1,A3LLRJ1HR3363G,3QIYRE09Y40I3CDBK6Y2IG2KCS6N1M,1.07,$2.07,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,15,1,0,0.00,1,1,15,0,0,0.00,1,2,15,0,0,0.00,1,3,15,0,0,0.00,1,4,15,0,0,0.00,1,5,15,0,0,0.00,1,6,15,0,0,0.00,1,7,15,0,0,0.00,1,8,2,58,0,,0.00,3,39.33,44,1,1,0,0,1,2,33,1,,0.33,3,34.0,33,1,1,0,0,2,2,49,0,,0.00,3,24.83,27,1,1,0,0,3,2,74,0,,0.00,3,35.17,46,1,1,0,0,4,2,22,1,,0.22,3,27.67,22,1,1,0,0,5,2,99,0,,0.00,3,38.17,30,2,1,0,0,6,2,28,1,,0.28,3,24.17,28,1,1,0,0,7,2,24,1,guessing,0.24,3,23.17,24,1,1,0,0,8
16,u3kxc77n,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-31 09:09:48.924110+00:00,1,A24JQ4DOIPM3IG,3TAYZSBPLMRM8ANCB6F2MTMVRXSS2K,0.57,$1.57,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,16,1,0,0.00,1,1,16,0,0,0.00,1,2,16,0,0,0.00,1,3,16,0,0,0.00,1,4,16,0,0,0.00,1,5,16,0,0,0.00,1,6,16,0,0,0.00,1,7,16,0,0,0.00,1,8,4,78,0,,0.00,3,39.33,44,1,1,0,0,1,4,29,0,,0.00,3,34.0,33,1,1,0,0,2,4,27,1,,0.27,3,24.83,27,1,1,0,0,3,4,21,0,,0.00,3,35.17,46,1,1,0,0,4,4,35,0,,0.00,3,27.67,22,1,1,0,0,5,4,30,1,,0.30,3,38.17,30,2,1,0,0,6,4,33,0,,0.00,3,24.17,28,1,1,0,0,7,4,26,0,simple logic ,0.00,3,23.17,24,1,1,0,0,8
17,e0q4zenx,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-31 09:09:59.657747+00:00,1,A1K84TJUD1HDX3,3PW9OPU9PR3MEQOIYN0IQSZM1XG21B,0.45,$1.45,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,17,1,0,0.00,1,1,17,0,0,0.00,1,2,17,0,0,0.00,1,3,17,0,0,0.00,1,4,17,0,0,0.00,1,5,17,0,0,0.00,1,6,17,0,0,0.00,1,7,17,0,0,0.00,1,8,2,65,0,,0.00,4,45.83,35,1,0,0,0,1,2,40,0,,0.00,4,25.0,25,1,0,0,0,2,2,35,0,,0.00,4,20.0,15,1,0,0,0,3,2,17,1,,0.17,4,22.83,17,1,0,0,0,4,2,20,1,,0.20,4,18.33,20,2,0,0,0,5,2,19,0,,0.00,4,13.33,15,1,0,0,0,6,2,14,0,,0.00,4,10.5,10,1,0,0,0,7,2,8,1,After realizing that 2/3 would be heavily influenced if I low bid I started bidding low enough that the winning number would decrease closer to my number than the other players.,0.08,4,8.17,8,1,0,0,0,8
18,8zasr3u7,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-01-31 09:10:12.336347+00:00,1,A3G3PB8FSSZVCL,352YTHGROWW7LFOJ4QMRBUCR2084H8,0.00,$1.00,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,18,0,1,0.00,1,1,18,0,0,0.00,1,2,18,0,0,0.00,1,3,18,0,0,0.00,1,4,18,0,0,0.00,1,5,18,0,0,0.00,1,6,18,0,0,0.00,1,7,18,0,0,0.00,1,8,18,,0,,0.00,1,,,,0,0,0,1,18,,0,,0.00,1,,,,0,0,0,2,18,,0,,0.00,1,,,,0,0,0,3,18,,0,,0.00,1,,,,0,0,0,4,18,,0,,0.00,1,,,,0,0,0,5,18,,0,,0.00,1,,,,0,0,0,6,18,,0,,0.00,1,,,,0,0,0,7,18,,0,,0.00,1,,,,0,0,0,8
19,c2ej4kvy,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-31 09:10:23.666741+00:00,1,A16CWP0EB59BJN,31Q0U3WYDQYT0RLO4ZHDMJGUCD271W,0.00,$1.00,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,19,1,0,0.00,1,1,19,0,0,0.00,1,2,19,0,0,0.00,1,3,19,0,0,0.00,1,4,19,0,0,0.00,1,5,19,0,0,0.00,1,6,19,0,0,0.00,1,7,19,0,0,0.00,1,8,4,77,0,,0.00,6,33.67,37,1,1,1,0,1,4,40,0,,0.00,6,,,,1,1,1,2,4,,0,,0.00,6,,,,1,1,1,3,4,,0,,0.00,6,,,,1,1,1,4,4,,0,,0.00,6,,,,1,1,1,5,4,,0,,0.00,6,,,,1,1,1,6,4,,0,,0.00,6,,,,1,1,1,7,4,,0,None specifically,0.00,6,,,,1,1,1,8
20,hpnl008a,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-31 09:10:29.789507+00:00,1,A21H2UDDHN8ZF,39LNWE0K4VF6Y8TIPEVUOAB01QAUID,0.20,$1.20,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,20,1,0,0.00,1,1,20,0,0,0.00,1,2,20,0,0,0.00,1,3,20,0,0,0.00,1,4,20,0,0,0.00,1,5,20,0,0,0.00,1,6,20,0,0,0.00,1,7,20,0,0,0.00,1,8,4,44,0,,0.00,5,25.83,19,1,0,1,0,1,4,23,0,,0.00,5,29.33,28,1,0,1,0,2,4,35,0,,0.00,5,25.17,22,1,0,1,0,3,4,20,1,,0.20,5,17.0,20,1,0,1,0,4,4,22,0,,0.00,5,12.33,16,2,0,1,0,5,4,15,0,,0.00,5,20.33,25,1,0,1,0,6,4,24,0,,0.00,5,18.5,18,1,0,1,0,7,4,24,0,I tried to get close to previous numbers and stay around the 25 area.,0.00,5,14.83,19,1,0,1,0,8
21,2q2dbxsp,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-31 09:11:27.828360+00:00,1,A2BTDUJFLSBN8E,3WR9XG3T64UASQI7RH0FKHNXOXC749,0.27,$1.27,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,21,1,0,0.00,1,1,21,0,0,0.00,1,2,21,0,0,0.00,1,3,21,0,0,0.00,1,4,21,0,0,0.00,1,5,21,0,0,0.00,1,6,21,0,0,0.00,1,7,21,0,0,0.00,1,8,3,50,0,,0.00,5,25.83,19,1,0,1,0,1,3,26,0,,0.00,5,29.33,28,1,0,1,0,2,3,30,0,,0.00,5,25.17,22,1,0,1,0,3,3,26,0,,0.00,5,17.0,20,1,0,1,0,4,3,16,1,,0.08,5,12.33,16,2,0,1,0,5,3,9,0,,0.00,5,20.33,25,1,0,1,0,6,3,30,0,,0.00,5,18.5,18,1,0,1,0,7,3,19,1,Est. Guess,0.19,5,14.83,19,1,0,1,0,8
22,dz93ban1,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-31 09:14:03.721946+00:00,1,A1YSPMLO2Q5U1,3ATTHHXXWB7YFCNDUJ6H8HA4V8RXI8,0.27,$1.27,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,22,1,0,0.00,1,1,22,0,0,0.00,1,2,22,0,0,0.00,1,3,22,0,0,0.00,1,4,22,0,0,0.00,1,5,22,0,0,0.00,1,6,22,0,0,0.00,1,7,22,0,0,0.00,1,8,1,19,1,,0.19,5,25.83,19,1,0,1,0,1,1,99,0,,0.00,5,29.33,28,1,0,1,0,2,1,64,0,,0.00,5,25.17,22,1,0,1,0,3,1,27,0,,0.00,5,17.0,20,1,0,1,0,4,1,16,1,,0.08,5,12.33,16,2,0,1,0,5,1,73,0,,0.00,5,20.33,25,1,0,1,0,6,1,39,0,,0.00,5,18.5,18,1,0,1,0,7,1,20,0,"At first I got lucky, then assumed that the next number would have to be something higher up so I didn't expect the numbers to be so close to each other. I followed this method throughout the whole game, so there were many noticeable gaps in my guessing numbers",0.00,5,14.83,19,1,0,1,0,8
23,xqtjt2xv,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-31 09:14:06.121877+00:00,1,A3HWJUL2SS2QNT,3Z4GS9HPNWT7BD0QTFYMNT77FZ277T,0.00,$1.00,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,23,1,0,0.00,1,1,23,0,0,0.00,1,2,23,0,0,0.00,1,3,23,0,0,0.00,1,4,23,0,0,0.00,1,5,23,0,0,0.00,1,6,23,0,0,0.00,1,7,23,0,0,0.00,1,8,2,64,0,,0.00,6,33.67,37,1,1,1,0,1,2,43,0,,0.00,6,,,,1,1,1,2,2,,0,,0.00,6,,,,1,1,1,3,2,,0,,0.00,6,,,,1,1,1,4,2,,0,,0.00,6,,,,1,1,1,5,2,,0,,0.00,6,,,,1,1,1,6,2,,0,,0.00,6,,,,1,1,1,7,2,,0,I didn't get a chance to play.,0.00,6,,,,1,1,1,8
24,envu8fvz,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-01-31 09:14:30.518465+00:00,1,A3JSI5WV5EJ602,31QNSG6A5SCBBR593KQS1T32QJ878G,0.00,$1.00,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,24,0,1,0.00,1,1,24,0,0,0.00,1,2,24,0,0,0.00,1,3,24,0,0,0.00,1,4,24,0,0,0.00,1,5,24,0,0,0.00,1,6,24,0,0,0.00,1,7,24,0,0,0.00,1,8,24,,0,,0.00,1,,,,0,0,0,1,24,,0,,0.00,1,,,,0,0,0,2,24,,0,,0.00,1,,,,0,0,0,3,24,,0,,0.00,1,,,,0,0,0,4,24,,0,,0.00,1,,,,0,0,0,5,24,,0,,0.00,1,,,,0,0,0,6,24,,0,,0.00,1,,,,0,0,0,7,24,,0,,0.00,1,,,,0,0,0,8
25,mnn6in6f,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-31 09:14:33.285378+00:00,1,A2VLOL5DA4M2T1,354P56DE9LMTUBKIHIWXIK332DES70,0.93,$1.93,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,25,1,0,0.00,1,1,25,0,0,0.00,1,2,25,0,0,0.00,1,3,25,0,0,0.00,1,4,25,0,0,0.00,1,5,25,0,0,0.00,1,6,25,0,0,0.00,1,7,25,0,0,0.00,1,8,2,42,0,,0.00,5,25.83,19,1,0,1,0,1,2,28,1,,0.28,5,29.33,28,1,0,1,0,2,2,22,1,,0.22,5,25.17,22,1,0,1,0,3,2,29,0,,0.00,5,17.0,20,1,0,1,0,4,2,20,0,,0.00,5,12.33,16,2,0,1,0,5,2,25,1,,0.25,5,20.33,25,1,0,1,0,6,2,18,1,,0.18,5,18.5,18,1,0,1,0,7,2,26,0,"no strategy, just random numbers",0.00,5,14.83,19,1,0,1,0,8
26,4tql9q7v,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-31 09:14:44.712672+00:00,1,A18LFH7XW61JO9,37QW5D2ZRH5XUPP1RNO3WKZYDXKS8N,0.10,$1.10,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,26,1,0,0.00,1,1,26,0,0,0.00,1,2,26,0,0,0.00,1,3,26,0,0,0.00,1,4,26,0,0,0.00,1,5,26,0,0,0.00,1,6,26,0,0,0.00,1,7,26,0,0,0.00,1,8,1,25,0,,0.00,7,39.83,54,1,1,0,0,1,1,50,0,,0.00,7,35.67,40,1,1,0,0,2,1,45,0,,0.00,7,27.5,35,2,1,0,0,3,1,40,0,,0.00,7,19.83,24,1,1,0,0,4,1,25,0,,0.00,7,14.0,14,1,1,0,0,5,1,10,1,,0.10,7,8.5,10,2,1,0,0,6,1,8,0,,0.00,7,4.0,5,2,1,0,0,7,1,2,0,I was observing results of previous rounds.,0.00,7,1.17,1,1,1,0,0,8
27,1ai6uthe,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-01-31 09:15:36.575167+00:00,1,A3HJD15VKJO9V2,31QNSG6A5SCBBR593KQS1T32QJ878G,0.00,$1.00,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,27,0,1,0.00,1,1,27,0,0,0.00,1,2,27,0,0,0.00,1,3,27,0,0,0.00,1,4,27,0,0,0.00,1,5,27,0,0,0.00,1,6,27,0,0,0.00,1,7,27,0,0,0.00,1,8,27,,0,,0.00,1,,,,0,0,0,1,27,,0,,0.00,1,,,,0,0,0,2,27,,0,,0.00,1,,,,0,0,0,3,27,,0,,0.00,1,,,,0,0,0,4,27,,0,,0.00,1,,,,0,0,0,5,27,,0,,0.00,1,,,,0,0,0,6,27,,0,,0.00,1,,,,0,0,0,7,27,,0,,0.00,1,,,,0,0,0,8
28,rmf82y8v,,0,72,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-31 09:16:06.063383+00:00,1,A3PENQIO0WNLJN,3PPTZCWALR3015BB89ZBE4H1UI6ZQA,0.00,$1.00,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,28,1,0,0.00,1,1,28,0,0,0.00,1,2,28,0,0,0.00,1,3,28,0,0,0.00,1,4,28,0,0,0.00,1,5,28,0,0,0.00,1,6,28,0,0,0.00,1,7,28,0,0,0.00,1,8,1,24,0,,0.00,6,33.67,37,1,1,1,0,1,1,0,0,,0.00,6,,,,1,1,1,2,1,,0,,0.00,6,,,,1,1,1,3,1,,0,,0.00,6,,,,1,1,1,4,1,,0,,0.00,6,,,,1,1,1,5,1,,0,,0.00,6,,,,1,1,1,6,1,,0,,0.00,6,,,,1,1,1,7,1,,0,,0.00,6,,,,1,1,1,8
29,tb3xgwp8,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-31 09:16:22.806594+00:00,1,AKC4O88D0D18F,31T4R4OBOTZDNUVMKW6X3FZLGATC7R,0.50,$1.50,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,29,1,0,0.00,1,1,29,0,0,0.00,1,2,29,0,0,0.00,1,3,29,0,0,0.00,1,4,29,0,0,0.00,1,5,29,0,0,0.00,1,6,29,0,0,0.00,1,7,29,0,0,0.00,1,8,3,37,1,,0.50,6,33.67,37,1,1,1,0,1,3,48,0,,0.00,6,,,,1,1,1,2,3,,0,,0.00,6,,,,1,1,1,3,3,,0,,0.00,6,,,,1,1,1,4,3,,0,,0.00,6,,,,1,1,1,5,3,,0,,0.00,6,,,,1,1,1,6,3,,0,,0.00,6,,,,1,1,1,7,3,,0,I just choose 30 my age and added 7 that is my favourite number. After that i chosed 48. Just a random number.,0.00,6,,,,1,1,1,8
30,ytuikf08,,0,2,72,consent,1,BlockDropouts,172.16.176.137,2018-01-31 09:17:56.217502+00:00,1,A3VLHYQMLNOUL7,3PMBY0YE28MH1DJFZT4HHBQRB0HC93,0.00,$1.00,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,30,0,1,0.00,1,1,30,0,0,0.00,1,2,30,0,0,0.00,1,3,30,0,0,0.00,1,4,30,0,0,0.00,1,5,30,0,0,0.00,1,6,30,0,0,0.00,1,7,30,0,0,0.00,1,8,30,,0,,0.00,1,,,,0,0,0,1,30,,0,,0.00,1,,,,0,0,0,2,30,,0,,0.00,1,,,,0,0,0,3,30,,0,,0.00,1,,,,0,0,0,4,30,,0,,0.00,1,,,,0,0,0,5,30,,0,,0.00,1,,,,0,0,0,6,30,,0,,0.00,1,,,,0,0,0,7,30,,0,,0.00,1,,,,0,0,0,8
31,t5im50jc,,0,73,72,GoR_4_4,8,TerminateTimeouts,172.16.176.137,2018-01-31 09:17:58.204463+00:00,1,ANFBZP4LZAS9N,3NXNZ5RS1BGBPWOJ8CW61PYDAPQ795,0.19,$1.19,67j20hyb,,,30ZKOOGW2WP9X9LSL0OV8RMWPN1A1K,3BH1IVA3WKG21Q5K5GKRDZWNV5FR1Q,,0,$1.00,0.01,31,1,0,0.00,1,1,31,0,0,0.00,1,2,31,0,0,0.00,1,3,31,0,0,0.00,1,4,31,0,0,0.00,1,5,31,0,0,0.00,1,6,31,0,0,0.00,1,7,31,0,0,0.00,1,8,2,70,0,,0.00,7,39.83,54,1,1,0,0,1,2,50,0,,0.00,7,35.67,40,1,1,0,0,2,2,50,0,,0.00,7,27.5,35,2,1,0,0,3,2,30,0,,0.00,7,19.83,24,1,1,0,0,4,2,14,1,,0.14,7,14.0,14,1,1,0,0,5,2,19,0,,0.00,7,8.5,10,2,1,0,0,6,2,5,1,,0.05,7,4.0,5,2,1,0,0,7,2,2,0,"It just appeared everyone was going by around half each time, so I just trusted my gut to come up with an approx number. If these really were real people, then it would have made more sense to keep the numbers high to attain a higher possible bonus.",0.00,7,1.17,1,1,1,0,0,8
