participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.payoff_plus_participation_fee,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.real_world_currency_per_point,session.config.participation_fee,consent.1.player.id_in_group,consent.1.player.consent,consent.1.player.is_dropout,consent.1.player.payoff,consent.1.group.id_in_subsession,consent.1.subsession.round_number,consent.2.player.id_in_group,consent.2.player.consent,consent.2.player.is_dropout,consent.2.player.payoff,consent.2.group.id_in_subsession,consent.2.subsession.round_number,consent.3.player.id_in_group,consent.3.player.consent,consent.3.player.is_dropout,consent.3.player.payoff,consent.3.group.id_in_subsession,consent.3.subsession.round_number,consent.4.player.id_in_group,consent.4.player.consent,consent.4.player.is_dropout,consent.4.player.payoff,consent.4.group.id_in_subsession,consent.4.subsession.round_number,consent.5.player.id_in_group,consent.5.player.consent,consent.5.player.is_dropout,consent.5.player.payoff,consent.5.group.id_in_subsession,consent.5.subsession.round_number,consent.6.player.id_in_group,consent.6.player.consent,consent.6.player.is_dropout,consent.6.player.payoff,consent.6.group.id_in_subsession,consent.6.subsession.round_number,consent.7.player.id_in_group,consent.7.player.consent,consent.7.player.is_dropout,consent.7.player.payoff,consent.7.group.id_in_subsession,consent.7.subsession.round_number,consent.8.player.id_in_group,consent.8.player.consent,consent.8.player.is_dropout,consent.8.player.payoff,consent.8.group.id_in_subsession,consent.8.subsession.round_number,GoR_8.1.player.id_in_group,GoR_8.1.player.guess,GoR_8.1.player.is_winner,GoR_8.1.player.strategy_guess,GoR_8.1.player.timeout,GoR_8.1.player.payoff,GoR_8.1.group.id_in_subsession,GoR_8.1.group.two_thirds_avg,GoR_8.1.group.best_guess,GoR_8.1.group.num_winners,GoR_8.1.group.high_info,GoR_8.1.group.split,GoR_8.1.subsession.round_number,GoR_8.2.player.id_in_group,GoR_8.2.player.guess,GoR_8.2.player.is_winner,GoR_8.2.player.strategy_guess,GoR_8.2.player.timeout,GoR_8.2.player.payoff,GoR_8.2.group.id_in_subsession,GoR_8.2.group.two_thirds_avg,GoR_8.2.group.best_guess,GoR_8.2.group.num_winners,GoR_8.2.group.high_info,GoR_8.2.group.split,GoR_8.2.subsession.round_number,GoR_8.3.player.id_in_group,GoR_8.3.player.guess,GoR_8.3.player.is_winner,GoR_8.3.player.strategy_guess,GoR_8.3.player.timeout,GoR_8.3.player.payoff,GoR_8.3.group.id_in_subsession,GoR_8.3.group.two_thirds_avg,GoR_8.3.group.best_guess,GoR_8.3.group.num_winners,GoR_8.3.group.high_info,GoR_8.3.group.split,GoR_8.3.subsession.round_number,GoR_8.4.player.id_in_group,GoR_8.4.player.guess,GoR_8.4.player.is_winner,GoR_8.4.player.strategy_guess,GoR_8.4.player.timeout,GoR_8.4.player.payoff,GoR_8.4.group.id_in_subsession,GoR_8.4.group.two_thirds_avg,GoR_8.4.group.best_guess,GoR_8.4.group.num_winners,GoR_8.4.group.high_info,GoR_8.4.group.split,GoR_8.4.subsession.round_number,GoR_8.5.player.id_in_group,GoR_8.5.player.guess,GoR_8.5.player.is_winner,GoR_8.5.player.strategy_guess,GoR_8.5.player.timeout,GoR_8.5.player.payoff,GoR_8.5.group.id_in_subsession,GoR_8.5.group.two_thirds_avg,GoR_8.5.group.best_guess,GoR_8.5.group.num_winners,GoR_8.5.group.high_info,GoR_8.5.group.split,GoR_8.5.subsession.round_number,GoR_8.6.player.id_in_group,GoR_8.6.player.guess,GoR_8.6.player.is_winner,GoR_8.6.player.strategy_guess,GoR_8.6.player.timeout,GoR_8.6.player.payoff,GoR_8.6.group.id_in_subsession,GoR_8.6.group.two_thirds_avg,GoR_8.6.group.best_guess,GoR_8.6.group.num_winners,GoR_8.6.group.high_info,GoR_8.6.group.split,GoR_8.6.subsession.round_number,GoR_8.7.player.id_in_group,GoR_8.7.player.guess,GoR_8.7.player.is_winner,GoR_8.7.player.strategy_guess,GoR_8.7.player.timeout,GoR_8.7.player.payoff,GoR_8.7.group.id_in_subsession,GoR_8.7.group.two_thirds_avg,GoR_8.7.group.best_guess,GoR_8.7.group.num_winners,GoR_8.7.group.high_info,GoR_8.7.group.split,GoR_8.7.subsession.round_number,GoR_8.8.player.id_in_group,GoR_8.8.player.guess,GoR_8.8.player.is_winner,GoR_8.8.player.strategy_guess,GoR_8.8.player.timeout,GoR_8.8.player.payoff,GoR_8.8.group.id_in_subsession,GoR_8.8.group.two_thirds_avg,GoR_8.8.group.best_guess,GoR_8.8.group.num_winners,GoR_8.8.group.high_info,GoR_8.8.group.split,GoR_8.8.subsession.round_number
212,tm2k3uku,,0,1,64,consent,1,Consent,172.16.176.137,2018-01-20 15:24:25.974540+00:00,1,A384RJJPFR9FWR,3F1567XTNXOLVETY4B5C1GF8F1L9QG,0.00,$2.00,a6izsom3,,,3SCKNODZ0XZUSEUJJKA9V7X9RDSN70,3YBH5XUK84M27JIUG303DJN87IXXUP,,0,0.01,$2.00,212,0,0,0.00,1,1,212,0,0,0.00,1,2,212,0,0,0.00,1,3,212,0,0,0.00,1,4,212,0,0,0.00,1,5,212,0,0,0.00,1,6,212,0,0,0.00,1,7,212,0,0,0.00,1,8,212,,0,,0,0.00,1,,,,0,0,1,212,,0,,0,0.00,1,,,,0,0,2,212,,0,,0,0.00,1,,,,0,0,3,212,,0,,0,0.00,1,,,,0,0,4,212,,0,,0,0.00,1,,,,0,0,5,212,,0,,0,0.00,1,,,,0,0,6,212,,0,,0,0.00,1,,,,0,0,7,212,,0,,0,0.00,1,,,,0,0,8
213,y59xpyj7,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 15:24:36.937856+00:00,1,A3IR7DFEKLLLO,3C8HJ7UOP8D9GQDJGGSUXVXWK3CMZL,0.22,$2.22,a6izsom3,,,3SCKNODZ0XZUSEUJJKA9V7X9RDSN70,3YBH5XUK84M27JIUG303DJN87IXXUP,,0,0.01,$2.00,213,1,0,0.00,1,1,213,0,0,0.00,1,2,213,0,0,0.00,1,3,213,0,0,0.00,1,4,213,0,0,0.00,1,5,213,0,0,0.00,1,6,213,0,0,0.00,1,7,213,0,0,0.00,1,8,6,55,0,,0,0.00,23,31.17,40,1,0,1,1,6,36,0,,0,0.00,23,28.67,33,1,0,1,2,6,31,0,,0,0.00,23,21.0,22,1,0,1,3,6,27,0,,0,0.00,23,20.75,20,1,0,1,4,6,17,1,,0,0.17,23,14.17,17,1,0,1,5,6,14,0,,0,0.00,23,10.25,11,1,0,1,6,6,5,1,,0,0.05,23,5.5,5,1,0,1,7,6,3,0,I figured out by round three that the number was graduallly getting lower,0,0.00,23,2.0,2,2,0,1,8
214,0ox49cex,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 15:24:50.675162+00:00,1,A17497K07LP4RX,31QTRG6Q2UWFW30RCAI30SIPJEJYP2,0.26,$2.26,a6izsom3,,,3SCKNODZ0XZUSEUJJKA9V7X9RDSN70,3YBH5XUK84M27JIUG303DJN87IXXUP,,0,0.01,$2.00,214,1,0,0.00,1,1,214,0,0,0.00,1,2,214,0,0,0.00,1,3,214,0,0,0.00,1,4,214,0,0,0.00,1,5,214,0,0,0.00,1,6,214,0,0,0.00,1,7,214,0,0,0.00,1,8,2,25,0,,0,0.00,22,31.33,30,1,1,0,1,2,82,0,,0,0.00,22,27.58,29,1,1,0,2,2,32,0,,0,0.00,22,18.17,16,1,1,0,3,2,26,1,,0,0.26,22,18.92,26,1,1,0,4,2,24,0,,0,0.00,22,16.0,16,1,1,0,5,2,21,0,,0,0.00,22,16.17,16,1,1,0,6,2,17,0,,0,0.00,22,12.5,16,2,1,0,7,2,16,0,I tried to go off the average of the previous rounds. I don't think this helped me much!,0,0.00,22,11.33,11,1,1,0,8
215,d2shjugb,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 15:24:55.884747+00:00,1,A2UFHATEG76AO5,3FTF2T8WLS1QFBPKGK4IT5XU3229WK,0.29,$2.29,a6izsom3,,,3SCKNODZ0XZUSEUJJKA9V7X9RDSN70,3YBH5XUK84M27JIUG303DJN87IXXUP,,0,0.01,$2.00,215,1,0,0.00,1,1,215,0,0,0.00,1,2,215,0,0,0.00,1,3,215,0,0,0.00,1,4,215,0,0,0.00,1,5,215,0,0,0.00,1,6,215,0,0,0.00,1,7,215,0,0,0.00,1,8,7,57,0,,0,0.00,22,31.33,30,1,1,0,1,7,29,1,,0,0.29,22,27.58,29,1,1,0,2,7,33,0,,0,0.00,22,18.17,16,1,1,0,3,7,47,0,,0,0.00,22,18.92,26,1,1,0,4,7,21,0,,0,0.00,22,16.0,16,1,1,0,5,7,35,0,,0,0.00,22,16.17,16,1,1,0,6,7,17,0,,0,0.00,22,12.5,16,2,1,0,7,7,15,0,I guessed randomly.  I was unable to learn or formulate a strategy.,0,0.00,22,11.33,11,1,1,0,8
216,2zloi1s5,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 15:25:00.918576+00:00,1,A21KGPIP2Y7HHS,345LHZDEDYBR85BZ4BO7K49BIUGU3O,0.04,$2.04,a6izsom3,,,3SCKNODZ0XZUSEUJJKA9V7X9RDSN70,3YBH5XUK84M27JIUG303DJN87IXXUP,,0,0.01,$2.00,216,1,0,0.00,1,1,216,0,0,0.00,1,2,216,0,0,0.00,1,3,216,0,0,0.00,1,4,216,0,0,0.00,1,5,216,0,0,0.00,1,6,216,0,0,0.00,1,7,216,0,0,0.00,1,8,8,39,0,,0,0.00,24,31.58,33,1,0,0,1,8,47,0,,0,0.00,24,27.08,30,1,0,0,2,8,67,0,,0,0.00,24,24.58,29,1,0,0,3,8,23,0,,0,0.00,24,20.67,20,1,0,0,4,8,17,0,,0,0.00,24,12.75,15,2,0,0,5,8,7,0,,0,0.00,24,9.75,10,1,0,0,6,8,7,0,,0,0.00,24,5.0,5,1,0,0,7,8,4,1,"I noticed a pattern of the average number getting lower, so I tried to pick where I thought the number would land. ",0,0.04,24,3.33,4,1,0,0,8
217,6u9ve9ol,,0,1,64,consent,1,Consent,172.16.176.137,2018-01-20 15:25:10.256298+00:00,1,A1KCLJYKN525O,3F1567XTNXOLVETY4B5C1GF8F1L9QG,0.00,$2.00,a6izsom3,,,3SCKNODZ0XZUSEUJJKA9V7X9RDSN70,3YBH5XUK84M27JIUG303DJN87IXXUP,,0,0.01,$2.00,217,0,0,0.00,1,1,217,0,0,0.00,1,2,217,0,0,0.00,1,3,217,0,0,0.00,1,4,217,0,0,0.00,1,5,217,0,0,0.00,1,6,217,0,0,0.00,1,7,217,0,0,0.00,1,8,217,,0,,0,0.00,1,,,,0,0,1,217,,0,,0,0.00,1,,,,0,0,2,217,,0,,0,0.00,1,,,,0,0,3,217,,0,,0,0.00,1,,,,0,0,4,217,,0,,0,0.00,1,,,,0,0,5,217,,0,,0,0.00,1,,,,0,0,6,217,,0,,0,0.00,1,,,,0,0,7,217,,0,,0,0.00,1,,,,0,0,8
218,1skkiai4,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 15:25:11.478341+00:00,1,A11TY4VHBBJLJR,37W3JXSD67R5GCXSOWWYSMQLCBMWYV,0.00,$2.00,a6izsom3,,,3SCKNODZ0XZUSEUJJKA9V7X9RDSN70,3YBH5XUK84M27JIUG303DJN87IXXUP,,0,0.01,$2.00,218,1,0,0.00,1,1,218,0,0,0.00,1,2,218,0,0,0.00,1,3,218,0,0,0.00,1,4,218,0,0,0.00,1,5,218,0,0,0.00,1,6,218,0,0,0.00,1,7,218,0,0,0.00,1,8,2,50,0,,0,0.00,24,31.58,33,1,0,0,1,2,49,0,,0,0.00,24,27.08,30,1,0,0,2,2,35,0,,0,0.00,24,24.58,29,1,0,0,3,2,33,0,,0,0.00,24,20.67,20,1,0,0,4,2,26,0,,0,0.00,24,12.75,15,2,0,0,5,2,17,0,,0,0.00,24,9.75,10,1,0,0,6,2,6,0,,0,0.00,24,5.0,5,1,0,0,7,2,1,0,I simply watched the numbers that came out prior and guessed which I thought would be next.,0,0.00,24,3.33,4,1,0,0,8
219,dt3xuulo,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 15:25:14.018022+00:00,1,A27H6WMJBXIOKI,3YGXWBAF710G47D3IY8Q03FBPU6C4I,0.01,$2.01,a6izsom3,,,3SCKNODZ0XZUSEUJJKA9V7X9RDSN70,3YBH5XUK84M27JIUG303DJN87IXXUP,,0,0.01,$2.00,219,1,0,0.00,1,1,219,0,0,0.00,1,2,219,0,0,0.00,1,3,219,0,0,0.00,1,4,219,0,0,0.00,1,5,219,0,0,0.00,1,6,219,0,0,0.00,1,7,219,0,0,0.00,1,8,7,21,0,,0,0.00,23,31.17,40,1,0,1,1,7,75,0,,0,0.00,23,28.67,33,1,0,1,2,7,55,0,,0,0.00,23,21.0,22,1,0,1,3,7,45,0,,0,0.00,23,20.75,20,1,0,1,4,7,21,0,,0,0.00,23,14.17,17,1,0,1,5,7,21,0,,0,0.00,23,10.25,11,1,0,1,6,7,8,0,,0,0.00,23,5.5,5,1,0,1,7,7,2,1,I just guessed!  I noticed the numbers were decreasing so I finally guessed correctly at the end.,0,0.01,23,2.0,2,2,0,1,8
220,sm6mp6ev,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 15:25:24.919071+00:00,1,A8ZUM922CBH6S,3LBXNTKX0SE54BUAQP04VOB1C489XD,0.30,$2.30,a6izsom3,,,3SCKNODZ0XZUSEUJJKA9V7X9RDSN70,3YBH5XUK84M27JIUG303DJN87IXXUP,,0,0.01,$2.00,220,1,0,0.00,1,1,220,0,0,0.00,1,2,220,0,0,0.00,1,3,220,0,0,0.00,1,4,220,0,0,0.00,1,5,220,0,0,0.00,1,6,220,0,0,0.00,1,7,220,0,0,0.00,1,8,3,37,0,,0,0.00,24,31.58,33,1,0,0,1,3,30,1,,0,0.30,24,27.08,30,1,0,0,2,3,30,0,,0,0.00,24,24.58,29,1,0,0,3,3,22,0,,0,0.00,24,20.67,20,1,0,0,4,3,16,0,,0,0.00,24,12.75,15,2,0,0,5,3,8,0,,0,0.00,24,9.75,10,1,0,0,6,3,7,0,,0,0.00,24,5.0,5,1,0,0,7,3,1,0,"For the first round I picked 37 because the example had given the number 30 and I thought because of the example that others would pick a number close to that. I was too high, so I went lower the next round. Every round seemed to go lower, so I just tried to anticipate what lower number it would be.",0,0.00,24,3.33,4,1,0,0,8
221,yr07xk3s,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 15:25:27.510054+00:00,1,A2TCOV49RNTECD,3HMVI3QICKBCFBHPR87DZW0RGYE1Y2,0.00,$2.00,a6izsom3,,,3SCKNODZ0XZUSEUJJKA9V7X9RDSN70,3YBH5XUK84M27JIUG303DJN87IXXUP,,0,0.01,$2.00,221,1,0,0.00,1,1,221,0,0,0.00,1,2,221,0,0,0.00,1,3,221,0,0,0.00,1,4,221,0,0,0.00,1,5,221,0,0,0.00,1,6,221,0,0,0.00,1,7,221,0,0,0.00,1,8,8,13,0,,0,0.00,23,31.17,40,1,0,1,1,8,45,0,,0,0.00,23,28.67,33,1,0,1,2,8,33,0,,0,0.00,23,21.0,22,1,0,1,3,8,88,0,,0,0.00,23,20.75,20,1,0,1,4,8,8,0,,0,0.00,23,14.17,17,1,0,1,5,8,21,0,,0,0.00,23,10.25,11,1,0,1,6,8,11,0,,0,0.00,23,5.5,5,1,0,1,7,8,7,0,I compared my numbers to the other players and tried to keep it on par.,0,0.00,23,2.0,2,2,0,1,8
222,ovvr2zgq,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 15:25:33.200233+00:00,1,A360G5G0DVWU7X,3GNCZX450J6E0L2OW44NX60IGNGAP4,0.15,$2.15,a6izsom3,,,3SCKNODZ0XZUSEUJJKA9V7X9RDSN70,3YBH5XUK84M27JIUG303DJN87IXXUP,,0,0.01,$2.00,222,1,0,0.00,1,1,222,0,0,0.00,1,2,222,0,0,0.00,1,3,222,0,0,0.00,1,4,222,0,0,0.00,1,5,222,0,0,0.00,1,6,222,0,0,0.00,1,7,222,0,0,0.00,1,8,6,43,0,,0,0.00,24,31.58,33,1,0,0,1,6,35,0,,0,0.00,24,27.08,30,1,0,0,2,6,41,0,,0,0.00,24,24.58,29,1,0,0,3,6,73,0,,0,0.00,24,20.67,20,1,0,0,4,6,15,1,,0,0.15,24,12.75,15,2,0,0,5,6,25,0,,0,0.00,24,9.75,10,1,0,0,6,6,13,0,,0,0.00,24,5.0,5,1,0,0,7,6,2,0,I based my choice on what happened in the previous rounds to make a better decision based on what the others were picking.,0,0.00,24,3.33,4,1,0,0,8
223,d2zk5cyy,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 15:25:35.601677+00:00,1,A104A3C7CXCP43,3YMTUJH0DTZXQOFE4K3GPDFFDG64TT,0.00,$2.00,a6izsom3,,,3SCKNODZ0XZUSEUJJKA9V7X9RDSN70,3YBH5XUK84M27JIUG303DJN87IXXUP,,0,0.01,$2.00,223,1,0,0.00,1,1,223,0,0,0.00,1,2,223,0,0,0.00,1,3,223,0,0,0.00,1,4,223,0,0,0.00,1,5,223,0,0,0.00,1,6,223,0,0,0.00,1,7,223,0,0,0.00,1,8,8,82,0,,0,0.00,25,34.67,50,2,1,0,1,8,42,0,,0,0.00,25,32.17,35,1,1,0,2,8,31,0,,0,0.00,25,27.58,28,1,1,0,3,8,19,0,,0,0.00,25,27.17,25,1,1,0,4,8,69,0,,0,0.00,25,22.92,23,2,1,0,5,8,22,0,,0,0.00,25,17.83,19,1,1,0,6,8,16,0,,0,0.00,25,21.58,17,1,1,0,7,8,14,0,"I kept guessing closer to the previous average. If that didn't succeed, I went lower with my guess.",0,0.00,25,17.0,17,1,1,0,8
224,nyxdx8zs,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 15:25:42.249296+00:00,1,A13V6ZYVF3A7EW,3TXD01ZLD50CQ1U34PTQU91HWUD4UK,0.48,$2.48,a6izsom3,,,3SCKNODZ0XZUSEUJJKA9V7X9RDSN70,3YBH5XUK84M27JIUG303DJN87IXXUP,,0,0.01,$2.00,224,1,0,0.00,1,1,224,0,0,0.00,1,2,224,0,0,0.00,1,3,224,0,0,0.00,1,4,224,0,0,0.00,1,5,224,0,0,0.00,1,6,224,0,0,0.00,1,7,224,0,0,0.00,1,8,4,33,1,,0,0.33,24,31.58,33,1,0,0,1,4,46,0,,0,0.00,24,27.08,30,1,0,0,2,4,41,0,,0,0.00,24,24.58,29,1,0,0,3,4,23,0,,0,0.00,24,20.67,20,1,0,0,4,4,15,1,,0,0.15,24,12.75,15,2,0,0,5,4,12,0,,0,0.00,24,9.75,10,1,0,0,6,4,7,0,,0,0.00,24,5.0,5,1,0,0,7,4,2,0,I noticed the numbers decreasing as the rounds proceeded so I tried to guess around that formula,0,0.00,24,3.33,4,1,0,0,8
225,isikakn7,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 15:25:44.493653+00:00,1,A18WPTVQPM9LBH,3ZSANO2JCGQ694ZOZ1U96CGK0N0SFF,0.29,$2.29,a6izsom3,,,3SCKNODZ0XZUSEUJJKA9V7X9RDSN70,3YBH5XUK84M27JIUG303DJN87IXXUP,,0,0.01,$2.00,225,1,0,0.00,1,1,225,0,0,0.00,1,2,225,0,0,0.00,1,3,225,0,0,0.00,1,4,225,0,0,0.00,1,5,225,0,0,0.00,1,6,225,0,0,0.00,1,7,225,0,0,0.00,1,8,1,57,0,,0,0.00,24,31.58,33,1,0,0,1,1,35,0,,0,0.00,24,27.08,30,1,0,0,2,1,29,1,,0,0.29,24,24.58,29,1,0,0,3,1,29,0,,0,0.00,24,20.67,20,1,0,0,4,1,21,0,,0,0.00,24,12.75,15,2,0,0,5,1,18,0,,0,0.00,24,9.75,10,1,0,0,6,1,8,0,,0,0.00,24,5.0,5,1,0,0,7,1,5,0,"I looked at what everyone else was doing and went a little bit lower , as it seemed everyone was going on the low side.  I thought everyone would go higher to maximize a potential bonus, but they did the opposite.  ",0,0.00,24,3.33,4,1,0,0,8
226,coshdhrt,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 15:25:48.036089+00:00,1,A3RC324PG6X20F,3QY7M81QH85V6S7AC9NVRYCTL557KA,0.50,$2.50,a6izsom3,,,3SCKNODZ0XZUSEUJJKA9V7X9RDSN70,3YBH5XUK84M27JIUG303DJN87IXXUP,,0,0.01,$2.00,226,1,0,0.00,1,1,226,0,0,0.00,1,2,226,0,0,0.00,1,3,226,0,0,0.00,1,4,226,0,0,0.00,1,5,226,0,0,0.00,1,6,226,0,0,0.00,1,7,226,0,0,0.00,1,8,5,50,1,,0,0.50,25,34.67,50,2,1,0,1,5,60,0,,0,0.00,25,32.17,35,1,1,0,2,5,55,0,,0,0.00,25,27.58,28,1,1,0,3,5,42,0,,0,0.00,25,27.17,25,1,1,0,4,5,27,0,,0,0.00,25,22.92,23,2,1,0,5,5,21,0,,0,0.00,25,17.83,19,1,1,0,6,5,15,0,,0,0.00,25,21.58,17,1,1,0,7,5,23,0,"First time I did it randomly, but then when the 2/3rd average was going down, I was going down too, so it made the average go down aswell by more than I thought.",0,0.00,25,17.0,17,1,1,0,8
227,3qm3s4i6,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 15:25:49.425852+00:00,1,A2J2P9JE374XCM,3L2IS5HSFB1YC949MU8MTI7HNB7UN4,0.17,$2.17,a6izsom3,,,3SCKNODZ0XZUSEUJJKA9V7X9RDSN70,3YBH5XUK84M27JIUG303DJN87IXXUP,,0,0.01,$2.00,227,1,0,0.00,1,1,227,0,0,0.00,1,2,227,0,0,0.00,1,3,227,0,0,0.00,1,4,227,0,0,0.00,1,5,227,0,0,0.00,1,6,227,0,0,0.00,1,7,227,0,0,0.00,1,8,2,6,0,,0,0.00,25,34.67,50,2,1,0,1,2,15,0,,0,0.00,25,32.17,35,1,1,0,2,2,54,0,,0,0.00,25,27.58,28,1,1,0,3,2,75,0,,0,0.00,25,27.17,25,1,1,0,4,2,35,0,,0,0.00,25,22.92,23,2,1,0,5,2,34,0,,0,0.00,25,17.83,19,1,1,0,6,2,29,0,,0,0.00,25,21.58,17,1,1,0,7,2,17,1,guessing,0,0.17,25,17.0,17,1,1,0,8
228,mmmwkvgg,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 15:25:52.826217+00:00,1,A27MJOV91GA8R3,3Z7VU45IPZ0CK1RUNU9WD39TMSHZ1Q,0.23,$2.23,a6izsom3,,,3SCKNODZ0XZUSEUJJKA9V7X9RDSN70,3YBH5XUK84M27JIUG303DJN87IXXUP,,0,0.01,$2.00,228,1,0,0.00,1,1,228,0,0,0.00,1,2,228,0,0,0.00,1,3,228,0,0,0.00,1,4,228,0,0,0.00,1,5,228,0,0,0.00,1,6,228,0,0,0.00,1,7,228,0,0,0.00,1,8,7,75,0,,0,0.00,25,34.67,50,2,1,0,1,7,76,0,,0,0.00,25,32.17,35,1,1,0,2,7,68,0,,0,0.00,25,27.58,28,1,1,0,3,7,34,0,,0,0.00,25,27.17,25,1,1,0,4,7,23,1,,0,0.23,25,22.92,23,2,1,0,5,7,21,0,,0,0.00,25,17.83,19,1,1,0,6,7,15,0,,0,0.00,25,21.58,17,1,1,0,7,7,23,0,"I just kind of went with the flow.  People started guessing low numbers, so I lowered my number",0,0.00,25,17.0,17,1,1,0,8
229,et0jzodq,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 15:25:54.200403+00:00,1,A88DXNDGDUWEN,30LB5CDZNDTCDC6CRB5WZYQJH0BZ0N,0.79,$2.79,a6izsom3,,,3SCKNODZ0XZUSEUJJKA9V7X9RDSN70,3YBH5XUK84M27JIUG303DJN87IXXUP,,0,0.01,$2.00,229,1,0,0.00,1,1,229,0,0,0.00,1,2,229,0,0,0.00,1,3,229,0,0,0.00,1,4,229,0,0,0.00,1,5,229,0,0,0.00,1,6,229,0,0,0.00,1,7,229,0,0,0.00,1,8,3,10,0,,0,0.00,25,34.67,50,2,1,0,1,3,35,1,,0,0.35,25,32.17,35,1,1,0,2,3,35,0,,0,0.00,25,27.58,28,1,1,0,3,3,25,1,,0,0.25,25,27.17,25,1,1,0,4,3,24,0,,0,0.00,25,22.92,23,2,1,0,5,3,19,1,,0,0.19,25,17.83,19,1,1,0,6,3,16,0,,0,0.00,25,21.58,17,1,1,0,7,3,19,0,I thought that I needed to aim low so as to get the 2/3 score. I also tried to estimate the trend and saw it was likely to go down as other players adjusted to the results.,0,0.00,25,17.0,17,1,1,0,8
230,bwksnycr,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 15:25:57.061514+00:00,1,A2DFXQ3QVQ9ELH,3ON104KXQLFPI5J8ZP8RCXMEHAO4WJ,0.00,$2.00,a6izsom3,,,3SCKNODZ0XZUSEUJJKA9V7X9RDSN70,3YBH5XUK84M27JIUG303DJN87IXXUP,,0,0.01,$2.00,230,1,0,0.00,1,1,230,0,0,0.00,1,2,230,0,0,0.00,1,3,230,0,0,0.00,1,4,230,0,0,0.00,1,5,230,0,0,0.00,1,6,230,0,0,0.00,1,7,230,0,0,0.00,1,8,7,70,0,,0,0.00,24,31.58,33,1,0,0,1,7,43,0,,0,0.00,24,27.08,30,1,0,0,2,7,32,0,,0,0.00,24,24.58,29,1,0,0,3,7,25,0,,0,0.00,24,20.67,20,1,0,0,4,7,25,0,,0,0.00,24,12.75,15,2,0,0,5,7,20,0,,0,0.00,24,9.75,10,1,0,0,6,7,7,0,,0,0.00,24,5.0,5,1,0,0,7,7,25,0,"I originally thought everyone would be smart and choose high numbers so our bonus would be higher.  However, I noticed everyone kept going lower to try to get to the average so I kept guessing smaller numbers.  At the end I just did a bigger number because I was hoping people would finally come to their senses.  It wasn't worth guessing 0 to win a couple of cents!",0,0.00,24,3.33,4,1,0,0,8
231,hrx1xzep,,0,65,64,GoR_8,8,FinalResultsAndDebrief,172.16.176.137,2018-01-20 15:26:02.978384+00:00,1,A3L2VS3998R77L,3UXUOQ9OKFGPUFYO0IA6XK9XGTBA7Y,0.35,$2.35,a6izsom3,,,3SCKNODZ0XZUSEUJJKA9V7X9RDSN70,3YBH5XUK84M27JIUG303DJN87IXXUP,,0,0.01,$2.00,231,1,0,0.00,1,1,231,0,0,0.00,1,2,231,0,0,0.00,1,3,231,0,0,0.00,1,4,231,0,0,0.00,1,5,231,0,0,0.00,1,6,231,0,0,0.00,1,7,231,0,0,0.00,1,8,5,50,0,,0,0.00,24,31.58,33,1,0,0,1,5,40,0,,0,0.00,24,27.08,30,1,0,0,2,5,20,0,,0,0.00,24,24.58,29,1,0,0,3,5,20,1,,0,0.20,24,20.67,20,1,0,0,4,5,18,0,,0,0.00,24,12.75,15,2,0,0,5,5,10,1,,0,0.10,24,9.75,10,1,0,0,6,5,5,1,,0,0.05,24,5.0,5,1,0,0,7,5,0,0,"Just tried to guess at first then tried to see if there was a pattern, I felt they were going down a little each time and tried to guess accordingly. ",0,0.00,24,3.33,4,1,0,0,8
